oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1892655104,60495507,1451892168,76.71,97637,2343288,0.12,170149348,8.99
16438,customer_i2,i,3494813696,60466382,2872532248,82.19,116787,5556328,0.16,310362036,8.88
16424,district_i1,i,843776,20000,320000,37.92,0,0,0,420948,49.89
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,818839552,17979547,431509128,52.7,2427501,58260024,7.11,238235084,29.09
16430,order_line_i1,i,48045318144,1242687257,29925455384,62.29,370671,8896104,0.02,12427926404,25.87
16432,orders_i1,i,4179378176,124034990,2981491536,71.34,0,0,0,642267240,15.37
16439,orders_i2,i,4649607168,124316443,2983685032,64.17,3319,79656,0,1105087332,23.77
16434,stock_i1,i,4492353536,200827306,3213236896,71.53,127662,2042592,0.05,422438132,9.4
16436,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16392,customer,r,39046234112,60000000,35013944684,89.67,773164,457837810,1.17,2951725324,7.56
16398,district,r,8224768,20000,2282298,27.75,0,0,0,5551244,67.49
16401,history,r,9790373888,123504212,8806466272,89.95,0,0,0,39968644,0.41
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,978747392,17979047,611287598,62.46,2383294,81031996,8.28,71975608,7.35
16410,order_line,r,123483717632,1235079179,105452415008,85.4,3197600,274829792,0.22,6973979128,5.65
16413,orders,r,7723630592,123512175,6386675006,82.69,294997,14749850,0.19,28804112,0.37
16416,stock,r,70488752128,200000000,66181569810,93.89,2157975,714334313,1.01,1806855828,2.56
16419,warehouse,r,1343488,2000,215990,16.08,0,0,0,1067184,79.43
