oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16992,customer_i1,i,1893556224,62529785,1501061560,79.27,1612401,38725632,2.05,71294716,3.77
17009,customer_i2,i,3494879232,60370338,2868291928,82.07,222577,10653224,0.3,309554792,8.86
16994,district_i1,i,4374528,20000,320000,7.32,0,0,0,3907860,89.33
16996,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16998,new_order_i1,i,1044914176,18318487,439643688,42.07,1778344,42680256,4.08,471516096,45.12
17000,order_line_i1,i,55025868800,1401109917,34747983648,63.15,3694177,88672024,0.16,13759519920,25.01
17002,orders_i1,i,4934148096,133497553,3229375008,65.45,0,0,0,1103480528,22.36
17008,orders_i2,i,5157740544,134979342,3241178152,62.84,3629,87096,0,1305500364,25.31
17004,stock_i1,i,4511211520,205426819,3289227472,72.91,1547770,24994576,0.55,318119828,7.05
17006,warehouse_i1,i,385024,2000,32000,8.31,0,0,0,325780,84.61
16928,customer,r,41777168384,60000000,35221024849,84.31,2165551,1291250700,3.09,4549881832,10.89
16934,district,r,241934336,20000,2287819,0.95,0,0,0,230000308,95.07
16937,history,r,10358677504,130746366,9328229901,90.05,0,0,0,42717240,0.41
16940,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16943,new_order,r,1217789952,18309807,622533438,51.12,1774984,60349456,4.96,291188440,23.91
16946,order_line,r,138161160192,1307599809,111685525902,80.84,76816914,6602265064,4.78,8044136920,5.82
16949,orders,r,8414584832,130758013,6762797062,80.37,1110653,55618910,0.66,215699436,2.56
16952,stock,r,76340994048,200000000,66181729614,86.69,11254543,3724880529,4.88,4320496716,5.66
16955,warehouse,r,115638272,2000,218066,0.19,0,0,0,110868512,95.88
