oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16458,customer_i1,i,2314567680,60000976,1440023424,62.22,0,0,0,602282372,26.02
16443,customer_i2,i,4226334720,60000976,2850412568,67.44,0,0,0,1059059628,25.06
16447,district_i1,i,15679488,20000,320000,2.04,0,0,0,15091988,96.25
16444,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16446,new_order_i1,i,1043169280,18886667,453280008,43.45,3398841,81572184,7.82,408397812,39.15
16442,order_line_i1,i,52376780800,1325760281,33055139944,63.11,1868836,44852064,0.09,13198047004,25.2
16441,orders_i1,i,4841488384,124265421,2996947720,61.9,0,0,0,1280927336,26.46
16456,orders_i2,i,4866400256,125147923,3004004376,61.73,210,5040,0,1294355896,26.6
16445,stock_i1,i,5512339456,200007452,3200119280,58.05,122620,1961920,0.04,1447027460,26.25
16440,warehouse_i1,i,1253376,2000,32000,2.55,0,0,0,1187348,94.73
16411,customer,r,43589599232,60000000,35203526747,80.76,5838544,3458975791,7.94,4169561356,9.57
16416,district,r,87638016,20000,2288857,2.61,94,10619,0.01,81621112,93.13
16419,history,r,9805684736,123485952,8832531252,90.08,0,0,0,39763592,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1167278080,18855197,641076698,54.92,2400704,81623936,6.99,196994332,16.88
16428,order_line,r,136330174464,1234903266,105436631754,77.34,53125820,4565951074,3.35,15160718940,11.12
16431,orders,r,8061288448,123492047,6383876050,79.19,355507,17775350,0.22,382404036,4.74
16434,stock,r,83518545920,200000000,66181713386,79.24,10443815,3459712586,4.14,11557298524,13.84
16437,warehouse,r,25542656,2000,218165,0.85,0,0,0,24279760,95.06
