oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16992,customer_i1,i,1893277696,62253878,1494719768,78.95,1876344,45099528,2.38,71034420,3.75
17009,customer_i2,i,3494887424,60183654,2859203416,81.81,114268,5501472,0.16,324983132,9.3
16994,district_i1,i,6340608,20000,320000,5.05,0,0,0,5850452,92.27
16996,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16998,new_order_i1,i,1039040512,18301682,439240368,42.27,0,0,0,517033260,49.76
17000,order_line_i1,i,51767296000,1333396222,32970186928,63.69,3316182,79598584,0.15,12609360276,24.36
17002,orders_i1,i,4783652864,126517142,3042884344,63.61,0,0,0,1168939840,24.44
17008,orders_i2,i,5040373760,126889583,3045865064,60.43,4,96,0,1417847608,28.13
17004,stock_i1,i,4563148800,203766405,3274339952,71.76,3347223,54895712,1.2,354034264,7.76
17006,warehouse_i1,i,720896,2000,32000,4.44,0,0,0,659028,91.42
16928,customer,r,41670033408,60000000,35211462236,84.5,2170130,1292203478,3.1,4451746100,10.68
16934,district,r,343244800,20000,2287991,0.67,0,0,0,327739740,95.48
16937,history,r,9949569024,125555824,8958372715,90.04,0,0,0,41947316,0.42
16940,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16943,new_order,r,1193222144,18301682,622257188,52.15,0,0,0,341983336,28.66
16946,order_line,r,135498981376,1255677058,107222497344,79.13,62065156,5334350182,3.94,11451742532,8.45
16949,orders,r,8178270208,125564524,6492751884,79.39,589521,29565578,0.36,335945784,4.11
16952,stock,r,76393725952,200000000,66181729614,86.63,11374206,3764471508,4.93,4323374528,5.66
16955,warehouse,r,9641984,2000,218098,2.26,0,0,0,9024208,93.59
