datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,180,28580875,6875712,6855769,18,0,0,0,0,0,0,,,0,0,2021-04-21 15:43:03.621598+00
13434,postgres,0,1344,0,2225,113244,201144,55297,12,397,12,0,0,0,0,,,0,0,2021-04-21 15:43:03.621543+00
16385,tpcc,4,211253869,0,185710257,198820486901,213039970450,76164013020,2179172935,2357367511,90539968,0,64,29493821440,0,,,0,0,2021-04-21 15:43:04.19982+00
1,template1,0,938,0,2199,54683,175078,28396,12,402,12,0,0,0,0,,,0,0,2021-04-21 16:18:18.276353+00
13433,template0,0,210,0,471,3845,3022,1745,0,0,0,0,0,0,0,,,0,0,2021-04-24 11:31:31.693477+00
