oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16446,customer_i1,i,2285608960,60934473,1462714728,64,687102,16525112,0.72,528398672,23.12
16448,customer_i2,i,4161462272,61346354,2915870496,70.07,193894,9249480,0.22,914637060,21.98
16450,district_i1,i,14032896,20740,331840,2.36,729,11664,0.08,13428880,95.7
16452,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16454,new_order_i1,i,956481536,19259697,462232728,48.33,2365700,56776800,5.94,339631368,35.51
16456,order_line_i1,i,43553275904,1158180831,28789721112,66.1,6709508,161028192,0.37,9309985332,21.38
16458,orders_i1,i,4378165248,116222580,2857839136,65.27,0,0,0,994969680,22.73
16460,orders_i2,i,4459610112,118194814,2876039648,64.49,28195,676680,0.02,1049064484,23.52
16462,stock_i1,i,5494243328,200018574,3200337720,58.25,7286061,116581160,2.12,1285593672,23.4
16464,warehouse_i1,i,1327104,2041,32656,2.46,6,96,0.01,1259880,94.93
16417,customer,r,43876384768,60000000,35132584073,80.07,6058182,3578051976,8.15,4407709996,10.05
16422,district,r,89292800,20000,2288715,2.56,0,0,0,86165436,96.5
16425,history,r,8492982272,106768617,7641652151,89.98,0,0,0,35881216,0.42
16428,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16431,new_order,r,1274322944,19242977,654261218,51.34,2142599,72848366,5.72,315919256,24.79
16434,order_line,r,122049978368,1067922076,91083759380,74.63,86048234,7395551564,6.06,14004782156,11.47
16437,orders,r,7331332096,106797487,5514983370,75.22,4102063,205103150,2.8,512459336,6.99
16440,stock,r,85220196352,200000000,66181713386,77.66,12713016,4210587046,4.94,12511694428,14.68
16443,warehouse,r,30015488,2000,218137,0.73,17,1819,0.01,29557848,98.48
