oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2195021824,41827,1337,266609,0,0,77.69,13.77
16458,customer_i2,4,3,3932266496,16948,3660,476352,0,0,80.16,11.13
16440,district_i1,4,2,17317888,412,8,2105,0,0,2.63,50.4
16447,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16444,new_order_i1,4,3,1034813440,42442,589,91217,0,34513,85.62,12.81
16441,order_line_i1,4,3,49379647488,41827,35519,5992269,0,0,77.89,20.29
16443,orders_i1,4,3,4791238656,41827,2907,581960,0,0,74.45,18.2
16456,orders_i2,4,3,5028470784,41827,3123,610703,0,0,71.18,35.49
16445,stock_i1,4,3,5486854144,81517,2403,667378,0,0,73.86,18.12
16446,warehouse_i1,4,1,1540096,3,1,183,0,3,2.97,49.73
