oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16443,customer_i1,i,2181136384,60859365,1461267096,67,272444,6591232,0.3,438939920,20.12
16458,customer_i2,i,4191756288,61060697,2901538368,69.22,117010,5576120,0.13,963999224,23
16447,district_i1,i,11673600,20000,320000,2.74,0,0,0,11117396,95.24
16445,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16442,new_order_i1,i,1328185344,19099238,458381712,34.51,1626509,39036216,2.94,735881976,55.41
16446,order_line_i1,i,46569070592,1197398361,29796494488,63.98,1714026,41136624,0.09,11256471072,24.17
16444,orders_i1,i,4612431872,119299625,2933044424,63.59,0,0,0,1139233736,24.7
16456,orders_i2,i,4656930816,120982934,2946499168,63.27,733,17592,0,1162306956,24.96
16441,stock_i1,i,5450522624,200059917,3201248944,58.73,4947245,79268192,1.45,1288041884,23.63
16440,warehouse_i1,i,745472,2000,32000,4.29,0,0,0,683412,91.68
16411,customer,r,43357913088,60000000,35144199211,81.06,6171522,3649934239,8.42,3813644312,8.8
16416,district,r,380387328,20000,2288857,0.6,0,0,0,363392888,95.53
16419,history,r,8700329984,109339109,7830794044,90.01,0,0,0,36623876,0.42
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1475575808,19045475,647546150,43.88,1652745,56193330,3.81,503107384,34.1
16428,order_line,r,125162020864,1093317146,93266590780,74.52,116262805,9992412296,7.98,12003184276,9.59
16431,orders,r,7696744448,109335955,5647378710,73.37,5297491,264874550,3.44,632112444,8.21
16434,stock,r,82767282176,200000000,66181713386,79.96,7509782,2489051091,3.01,11804136056,14.26
16437,warehouse,r,26345472,2000,218163,0.83,0,0,0,25056156,95.11
