relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,3,0,0,0,2020-11-13 16:30:12.019559+00,2020-11-13 20:33:01.249468+00,2020-11-13 16:29:59.452757+00,,3,3,3,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 16:30:12.003915+00,2020-11-13 20:33:01.632325+00,,,1,1,0,0
4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 16:30:11.999119+00,2020-11-13 20:33:01.89008+00,,,1,1,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 16:30:12.03429+00,2020-11-13 20:33:01.732565+00,,,1,1,0,0
3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 16:30:12.037151+00,2020-11-13 20:33:01.454438+00,2020-11-13 16:29:59.456275+00,,3,3,3,0
16424,public,new_order,4,36000000,115233000,115076294,75626068,0,57398618,0,14815758,8374641,20323527,4692642,2020-11-13 16:30:16.109315+00,2020-11-13 21:05:18.558063+00,2020-11-13 16:29:59.684597+00,2020-11-13 20:47:31.216712+00,1,12,1,24
3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,494,0,0,0,2020-11-13 16:30:12.00247+00,2020-11-13 20:33:01.300043+00,2020-11-13 16:29:59.449756+00,,1,1,1,0
3079,pg_catalog,pg_extension,0,0,19,13,3,6,0,6,4,0,2,0,2020-11-13 16:30:12.024471+00,2020-11-13 20:33:01.360106+00,2020-11-13 16:29:59.453659+00,,1,1,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 16:30:12.03278+00,2020-11-13 20:33:01.643747+00,,,1,1,0,0
16415,public,district,244,4880000,178621611,180869356,20000,115245488,0,110578481,38800,0,105669,0,2020-11-13 16:30:11.996546+00,2020-11-13 21:20:09.382843+00,2020-11-13 16:29:59.501831+00,2020-11-13 21:20:02.868807+00,1,263,1,265
16413,pg_toast,pg_toast_16410,1,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 16:40:23.47595+00,2020-11-13 20:33:01.619841+00,,,1,1,0,0
826,pg_catalog,pg_default_acl,0,0,6,0,0,0,0,0,0,0,0,0,2020-11-13 16:30:12.036136+00,2020-11-13 20:33:01.419381+00,2020-11-13 16:29:59.455649+00,,1,1,1,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 16:30:12.036974+00,2020-11-13 20:33:01.155364+00,2020-11-13 16:29:59.456133+00,,1,1,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 16:30:12.031669+00,2020-11-13 20:33:01.519153+00,2020-11-13 16:29:59.455125+00,,1,1,1,0
4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 16:30:12.021931+00,2020-11-13 20:33:01.766272+00,,,1,1,0,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 16:30:12.002227+00,2020-11-13 20:33:01.75532+00,,,1,1,0,0
