oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2194997248,60000000,1440000000,65.6,0,0,0,484860940,22.09
16458,customer_i2,i,3898900480,60000000,2850366152,73.11,0,0,0,737897580,18.93
16447,district_i1,i,16818176,20000,320000,1.9,2,32,0,16213612,96.41
16440,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16445,new_order_i1,i,1011892224,19321734,463721616,45.83,2881762,69162288,6.83,379638372,37.52
16446,order_line_i1,i,50413625344,1309766858,32057292864,63.59,999510,23988240,0.05,12350149892,24.5
16443,orders_i1,i,4863959040,127081543,3068641512,63.09,0,0,0,1219965108,25.08
16456,orders_i2,i,4881588224,128482821,3084377912,63.18,2910,69840,0,1215929536,24.91
16444,stock_i1,i,5455790080,200019224,3200307584,58.66,221612,3545792,0.06,1388948484,25.46
16441,warehouse_i1,i,1753088,2000,32000,1.83,0,0,0,1683284,96.02
16411,customer,r,42876329984,60000000,35211057669,82.12,5354287,3173281547,7.4,3749097848,8.74
16416,district,r,89513984,20000,2288457,2.56,603,69835,0.08,83286092,93.04
16419,history,r,10004652032,126021898,9009432739,90.05,0,0,0,40654920,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1116561408,19312384,656621056,58.81,2106339,71615526,6.41,144812256,12.97
16428,order_line,r,136446312448,1260143428,107606095790,78.86,46142636,3965779634,2.91,13589589872,9.96
16431,orders,r,7974895616,126018114,6514317160,81.69,503507,25175350,0.32,145757244,1.83
16434,stock,r,81128505344,200000000,66181713386,81.58,7958504,2636672646,3.25,10069873812,12.41
16437,warehouse,r,33013760,2000,218081,0.66,0,0,0,31450336,95.26
