oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2236702720,41827,1383,271651,0,0,76.26,15.37
16458,customer_i2,4,3,4047912960,16948,3819,490310,0,0,77.89,13.66
16447,district_i1,4,2,12066816,412,7,1465,0,0,3.65,49.62
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16445,new_order_i1,4,3,1053032448,42442,595,92285,0,35663,85.67,12.03
16446,order_line_i1,4,3,47628541952,41827,34093,5779937,0,0,77.71,22.81
16443,orders_i1,4,3,4706541568,41827,2834,571694,0,0,70.46,22.16
16456,orders_i2,4,3,4824702976,41827,2976,585976,0,0,68.81,34.91
16444,stock_i1,4,3,5471985664,81517,2402,665564,0,0,74.02,17.9
16441,warehouse_i1,4,1,1220608,3,1,147,0,0,3.63,48.3
