oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16463,customer_i1,4,3,2288861184,41827,1423,277978,0,0,75.44,17.3
16447,customer_i2,4,3,4714471424,14866,4688,570808,0,0,74.35,18.62
16450,district_i1,4,2,44539904,349,27,4681,0,728,1.85,49.93
16453,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1339228160,41827,866,102015,0,60598,70.98,8.63
16452,order_line_i1,4,4,60859842560,6981285,50302,7378877,0,0,70.55,6.4
16449,orders_i1,4,3,4997472256,41827,3279,606763,0,0,68.32,21.77
16462,orders_i2,4,3,5515788288,31668,3504,669809,0,0,76.31,32.73
16451,stock_i1,4,3,6316900352,41827,3795,767310,0,0,91.54,0.13
16454,warehouse_i1,4,2,4202496,404,3,461,0,48,1.36,52.49
