oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2297102336,62888420,1539092888,67,4606936,120578704,5.25,335572264,14.61
16452,customer_i2,i,4226203648,61634600,2928829208,69.3,186341,8870936,0.21,964346672,22.82
16439,district_i1,i,13688832,20000,320000,2.34,0,0,0,13116884,95.82
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,1118027776,19143441,459442584,41.09,1104532,26508768,2.37,540031720,48.3
16434,order_line_i1,i,48505282560,1233817332,30756246096,63.41,1975063,47401512,0.1,12050467052,24.84
16438,orders_i1,i,4646477824,113676533,2730570248,58.77,0,0,0,1397743568,30.08
16450,orders_i2,i,4720205824,113820455,2731721624,57.87,0,0,0,1468074928,31.1
16436,stock_i1,i,5488631808,200000029,3200000464,58.3,19,304,0,1426129940,25.98
16437,warehouse_i1,i,1179648,2000,32000,2.71,0,0,0,1114196,94.45
16405,customer,r,43953324032,60000000,35161061232,80,5924760,3506150446,7.98,4524986392,10.29
16410,district,r,74661888,20000,2288653,3.07,98,11410,0.02,69151280,92.62
16413,history,r,9019326464,113557287,8121285771,90.04,0,0,0,36910236,0.41
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,1290166272,19130111,650423774,50.41,890141,30264794,2.35,362294924,28.08
16422,order_line,r,129814339584,1135574625,96898800298,74.64,113912750,9790404628,7.54,12794178476,9.86
16425,orders,r,7708377088,113558131,5866762590,76.11,219123,10956150,0.14,675846420,8.77
16428,stock,r,84959854592,200000000,66181713386,77.9,2893855,958485233,1.13,15488047408,18.23
16431,warehouse,r,32464896,2000,218125,0.67,0,0,0,30926844,95.26
