oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16435,customer_i1,i,2018631680,60824525,1477054184,73.17,82659,2309240,0.11,268359460,13.29
16451,customer_i2,i,3542786048,60694256,2902653944,81.93,30470,1613176,0.05,331067964,9.34
16437,district_i1,i,12804096,20000,320000,2.5,0,0,0,12239060,95.59
16439,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,1115193344,18318808,439651392,39.42,35345,848280,0.08,590667200,52.97
16443,order_line_i1,i,55699947520,1433268367,35753218456,64.19,4424956,106210880,0.19,13268951364,23.82
16445,orders_i1,i,5042274304,138881568,3381018632,67.05,0,0,0,1037079008,20.57
16452,orders_i2,i,5455699968,140890350,3397100136,62.27,3,72,0,1419265768,26.01
16447,stock_i1,i,5484896256,208533060,3357223944,61.21,1609726,27418352,0.5,1197333012,21.83
16449,warehouse_i1,i,1294336,2000,32000,2.47,0,0,0,1228052,94.88
16406,customer,r,43774746624,60000000,35226696462,80.47,5588717,3355311907,7.66,4440108896,10.14
16411,district,r,743030784,20000,2289138,0.31,0,0,0,713224052,95.99
16414,history,r,10427424768,131499639,9390655362,90.06,0,0,0,42924904,0.41
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1303764992,18314315,622686710,47.76,38483,1308422,0.1,439997108,33.75
16423,order_line,r,142505009152,1315029647,112324182662,78.82,101907998,8758765834,6.15,9411221948,6.6
16426,orders,r,8901115904,131503508,6801553786,76.41,3954926,197879328,2.22,478866160,5.38
16429,stock,r,82370453504,200000000,66181569810,80.35,28753846,9515236701,11.55,4374329424,5.31
16432,warehouse,r,362012672,2000,217558,0.06,0,0,0,345051140,95.31
