oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16447,customer_i1,i,2301566976,60108923,1442614152,62.68,3420,82080,0,586374792,25.48
16458,customer_i2,i,4196098048,60111185,2855652648,68.05,1126,53768,0,1023610984,24.39
16441,district_i1,i,24633344,20000,320000,1.3,0,0,0,23935252,97.17
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1026310144,19009445,456226680,44.45,587003,14088072,1.37,467644884,45.57
16443,order_line_i1,i,53126250496,1276921667,30917299224,58.2,266674,6400176,0.01,16312964600,30.71
16444,orders_i1,i,4862394368,126038235,3042212360,62.57,0,0,0,1249285104,25.69
16456,orders_i2,i,4874321920,127081026,3050547504,62.58,449,10776,0,1248063524,25.6
16445,stock_i1,i,5497470976,200007907,3200126512,58.21,337311,5396976,0.1,1428021036,25.98
16442,warehouse_i1,i,2564096,2000,32000,1.25,0,0,0,2487828,97.03
16411,customer,r,43037433856,60000000,35209193000,81.81,4909452,2914512408,6.77,4169315204,9.69
16416,district,r,96600064,20000,2288715,2.37,0,0,0,90208896,93.38
16419,history,r,9937469440,125128340,8945869884,90.02,0,0,0,40590112,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1192034304,18987715,645582310,54.16,530019,18020646,1.51,292019376,24.5
16428,order_line,r,133575933952,1251253949,106842048198,79.99,45503799,3910909878,2.93,11691360160,8.75
16431,orders,r,8050450432,125128535,6468708390,80.35,390809,19540450,0.24,265233952,3.29
16434,stock,r,81584504832,200000000,66181713386,81.12,8064389,2672190897,3.28,10474759140,12.84
16437,warehouse,r,29540352,2000,218137,0.74,0,0,0,28116332,95.18
