oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2301566976,41827,1455,279497,0,0,74.26,17.75
16458,customer_i2,4,3,4196098048,16948,3944,508274,0,0,75.3,16.71
16441,district_i1,4,2,24633344,412,12,2994,0,0,1.93,49.93
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,1026310144,42442,518,79506,0,45257,85.05,11.32
16443,order_line_i1,4,3,53126250496,41827,38662,6446475,0,0,68.23,25.57
16444,orders_i1,4,3,4862394368,41827,2960,590593,0,0,74.05,18.96
16456,orders_i2,4,3,4874321920,41827,3022,591987,0,0,74.14,35.06
16445,stock_i1,4,3,5497470976,81517,2410,668667,0,0,73.8,18.28
16442,warehouse_i1,4,1,2564096,3,1,311,0,0,1.87,48.87
