oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2052308992,60000000,1440000000,70.16,0,0,0,344708780,16.8
16442,customer_i2,i,3954671616,60000000,2850366152,72.08,0,0,0,792467380,20.04
16444,district_i1,i,13508608,20000,320000,2.37,0,0,0,12938068,95.78
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1064476672,19295932,463102368,43.51,2455680,58936320,5.54,444096468,41.72
16450,order_line_i1,i,50879782912,1359753346,33811818976,66.45,2266916,54405984,0.11,10819973556,21.27
16452,orders_i1,i,4960436224,126458710,3046771936,61.42,0,0,0,1339298500,27
16454,orders_i2,i,5011980288,127389116,3057790464,61.01,894,21456,0,1375309468,27.44
16456,stock_i1,i,5456822272,200001872,3200029952,58.64,28357,453712,0.01,1394160368,25.55
16458,warehouse_i1,i,1351680,2000,32000,2.37,0,0,0,1284884,95.06
16411,customer,r,43275976704,60000000,35211330181,81.36,5468150,3243130390,7.49,4069292996,9.4
16416,district,r,57483264,20000,2288715,3.98,0,0,0,52695764,91.67
16419,history,r,9974890496,125683936,8984937008,90.08,0,0,0,40880816,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1227710464,19278422,655466348,53.39,1567472,53294048,4.34,269662204,21.96
16428,order_line,r,141906460672,1256581553,107299905170,75.61,122875302,10560653746,7.44,12449026952,8.77
16431,orders,r,8284291072,125660232,6495775220,78.41,349897,17494850,0.21,471872216,5.7
16434,stock,r,82241224704,200000000,66181713386,80.47,8382990,2777611840,3.38,10998861264,13.37
16437,warehouse,r,15712256,2000,218135,1.39,0,0,0,14848680,94.5
