oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2052308992,41827,1177,249348,0,0,83.04,7.81
16442,customer_i2,4,3,3954671616,16948,3682,479065,0,0,79.71,11.63
16444,district_i1,4,2,13508608,412,7,1641,0,0,3.28,49.97
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1064476672,42442,612,87829,0,41499,85.46,12.53
16450,order_line_i1,4,3,50879782912,41827,36746,6174164,0,0,78.5,21.96
16452,orders_i1,4,3,4960436224,41827,3074,602447,0,0,72.73,20.09
16454,orders_i2,4,3,5011980288,41827,3110,608703,0,0,72.28,35.45
16456,stock_i1,4,3,5456822272,81517,2389,663726,0,0,74.23,17.67
16458,warehouse_i1,4,1,1351680,3,1,163,0,0,3.3,49.08
