oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2276081664,61205914,1469018312,64.54,431906,10378112,0.46,518603732,22.78
16452,customer_i2,i,4178067456,60000000,2850366152,68.22,0,0,0,1011830308,24.22
16439,district_i1,i,15761408,20000,320000,2.03,0,0,0,15173268,96.27
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,1015488512,19323123,463754952,45.67,758105,18194520,1.79,442999972,43.62
16434,order_line_i1,i,52114849792,1320095573,32882091112,63.1,1963402,47121648,0.09,13132851292,25.2
16438,orders_i1,i,4916092928,123309428,2975332864,60.52,0,0,0,1379655988,28.06
16450,orders_i2,i,4852695040,124268646,2983002256,61.47,272,6528,0,1305620592,26.91
16436,stock_i1,i,5453373440,200003227,3200051632,58.68,63644,1018304,0.02,1389997512,25.49
16437,warehouse_i1,i,1220608,2002,32032,2.62,10,160,0.01,1154660,94.6
16405,customer,r,43248001024,60000000,35196983613,81.38,5591816,3313946489,7.66,3987405628,9.22
16410,district,r,121020416,20000,2288437,1.89,295,34344,0.03,113541244,93.82
16413,history,r,9725894656,122461658,8757551688,90.04,0,0,0,39578416,0.41
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,1170325504,19301643,656255862,56.07,633462,21537708,1.84,254002112,21.7
16422,order_line,r,136953323520,1224767046,104565322900,76.35,103987605,8937356982,6.53,12228542336,8.93
16425,orders,r,8059994112,122478753,6330291870,78.54,445544,22277200,0.28,443842648,5.51
16428,stock,r,82496339968,200000000,66181713386,80.22,8793038,2913375226,3.53,11118798036,13.48
16431,warehouse,r,14925824,2000,218081,1.46,301,34044,0.23,14058788,94.19
