oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2014412800,60827749,1460143032,72.48,394674,9513864,0.47,272777248,13.54
16442,customer_i2,i,4012384256,61081468,2904437272,72.39,125141,6006688,0.15,783718088,19.53
16444,district_i1,i,8003584,20003,320048,4,1,16,0,7500356,93.71
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1196974080,19587881,470109144,39.27,0,0,0,637534408,53.26
16450,order_line_i1,i,48633618432,1290688398,32238359744,66.29,2437711,58505064,0.12,10453769184,21.49
16452,orders_i1,i,4841242624,117115575,2815829128,58.16,0,0,0,1490197848,30.78
16454,orders_i2,i,4965900288,117460364,2819346704,56.77,0,0,0,1607972148,32.38
16456,stock_i1,i,5451128832,200000000,3200000000,58.7,0,0,0,1389140372,25.48
16458,warehouse_i1,i,1122304,2000,32000,2.85,0,0,0,1057300,94.21
16411,customer,r,43429093376,60000000,35173894517,80.99,5788208,3425779513,7.89,4077284640,9.39
16416,district,r,98050048,20000,2288617,2.33,355,40880,0.04,91529520,93.35
16419,history,r,9252257792,116598872,8331559605,90.05,0,0,0,38079372,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1309777920,19587881,665987954,50.85,0,0,0,390311476,29.8
16428,order_line,r,134466510848,1165997860,99513818180,74.01,136768140,11754748534,8.74,12518377476,9.31
16431,orders,r,8122425344,116605361,6024303010,74.17,917058,45852900,0.56,849322576,10.46
16434,stock,r,82403950592,200000000,66181713386,80.31,5675895,1882213607,2.28,12060940180,14.64
16437,warehouse,r,18980864,2000,218117,1.15,0,0,0,17984908,94.75
