oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16992,customer_i1,i,1892573184,60433721,1450409304,76.64,72860,1748640,0.09,172491912,9.11
17009,customer_i2,i,3494789120,60413804,2870016400,82.12,86595,4119328,0.12,314645108,9
16994,district_i1,i,966656,20000,320000,33.1,0,0,0,542868,56.16
16996,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16998,new_order_i1,i,825434112,18024756,432594144,52.41,880774,21138576,2.56,287260940,34.8
17000,order_line_i1,i,47681208320,1264168860,30806989696,64.61,2283169,54796056,0.11,11048396848,23.17
17002,orders_i1,i,4167409664,122721041,2950490760,70.8,0,0,0,666684840,16
17008,orders_i2,i,4594016256,123035993,2952959160,64.28,2972,71328,0,1086191700,23.64
17004,stock_i1,i,4516298752,200776645,3212426320,71.13,76716,1227456,0.03,448228416,9.92
17006,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16928,customer,r,39150338048,60000000,35013223576,89.43,789177,467534534,1.19,3045701936,7.78
16934,district,r,15548416,20000,2281159,14.67,0,0,0,12596228,81.01
16937,history,r,9691406336,122244229,8727174173,90.05,0,0,0,39758888,0.41
16940,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16943,new_order,r,984457216,17997630,611919420,62.16,883805,30049370,3.05,136347656,13.85
16946,order_line,r,121672163328,1222535131,104374108666,85.78,36351203,3124391618,2.57,3487113640,2.87
16949,orders,r,7641350144,122249911,6321000112,82.72,325675,16283750,0.21,26533744,0.35
16952,stock,r,70493208576,200000000,66181729614,93.88,2117687,700944833,0.99,1824881524,2.59
16955,warehouse,r,3350528,2000,216534,6.46,0,0,0,2993604,89.35
