oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2120155136,60000000,1440000000,67.92,0,0,0,411642012,19.42
16442,customer_i2,i,3960061952,60000000,2850366152,71.98,0,0,0,797643132,20.14
16444,district_i1,i,12943360,20000,320000,2.47,0,0,0,12377236,95.63
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,966328320,19499586,467990064,48.43,1965452,47170848,4.88,354258924,36.66
16450,order_line_i1,i,50852929536,1379390901,34312735624,67.47,2358341,56600184,0.11,10211354096,20.08
16452,orders_i1,i,4911751168,128351114,3092700400,62.97,0,0,0,1237672840,25.2
16454,orders_i2,i,4998938624,129297423,3103506056,62.08,2886,69264,0,1309123204,26.19
16456,stock_i1,i,5474451456,200001755,3200028080,58.45,10689,171024,0,1411901860,25.79
16458,warehouse_i1,i,1138688,2000,32000,2.81,0,0,0,1073556,94.28
16411,customer,r,43301543936,60000000,35217381857,81.33,5461465,3242181750,7.49,4089723660,9.44
16416,district,r,92766208,20000,2288615,2.47,0,0,0,86409052,93.15
16419,history,r,10115907584,127412271,9108896324,90.05,0,0,0,41762804,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1218732032,19486726,662548684,54.36,1214088,41278992,3.39,267752636,21.97
16428,order_line,r,142864056320,1274049554,108801406298,76.16,121413911,10435089060,7.3,11863724416,8.3
16431,orders,r,8219918336,127405416,6586108180,80.12,438614,21930700,0.27,300171648,3.65
16434,stock,r,82249924608,200000000,66181713386,80.46,8254176,2734796156,3.32,11051468036,13.44
16437,warehouse,r,8871936,2000,218117,2.46,0,0,0,8279428,93.32
