oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2120155136,41827,1216,257591,0,0,80.4,10.76
16442,customer_i2,4,3,3960061952,16948,3702,479703,0,0,79.6,11.75
16444,district_i1,4,2,12943360,412,7,1572,0,0,3.42,50.25
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,966328320,42442,587,86689,0,30683,85.44,12.35
16450,order_line_i1,4,3,50852929536,41827,36743,6170889,0,0,76.79,20.81
16452,orders_i1,4,3,4911751168,41827,3058,596520,0,0,74.55,18.19
16454,orders_i2,4,3,4998938624,41827,3092,607129,0,0,73.55,35.4
16456,stock_i1,4,3,5474451456,81517,2402,665865,0,0,73.99,17.93
16458,warehouse_i1,4,1,1138688,3,1,137,0,0,3.87,50.36
