oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,1901215744,60258546,1446922080,76.11,266727,6592336,0.35,179627384,9.45
16452,customer_i2,i,3496099840,60247103,2863470008,81.9,205868,10135936,0.29,316638908,9.06
16440,district_i1,i,10674176,20000,320000,3,0,0,0,10133908,94.94
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16438,new_order_i1,i,1129840640,18234496,437627904,38.73,108325,2599800,0.23,605718024,53.61
16437,order_line_i1,i,54098731008,1393798782,34616771072,63.99,4199372,100797824,0.19,12993267804,24.02
16441,orders_i1,i,4896915456,129396394,3105513456,63.42,0,0,0,1206858492,24.65
16451,orders_i2,i,5329616896,129396394,3105513456,58.27,0,0,0,1632950052,30.64
16439,stock_i1,i,4816232448,204494070,3323296176,69,3048816,54022192,1.12,554980868,11.52
16436,warehouse_i1,i,1081344,2000,32000,2.96,0,0,0,1016660,94.02
16406,customer,r,42314407936,60000000,35225043191,83.25,2544830,1517967300,3.59,4844278088,11.45
16411,district,r,488972288,20000,2289318,0.47,0,0,0,466865328,95.48
16414,history,r,10249101312,129394116,9227204042,90.03,0,0,0,41545856,0.41
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1275445248,18228061,619754074,48.59,114406,3889804,0.3,414697708,32.51
16423,order_line,r,137746153472,1293939291,110511408352,80.23,77115853,6627958178,4.81,8883242196,6.45
16426,orders,r,8583487488,129396394,6692156366,77.97,0,0,0,521252488,6.07
16429,stock,r,78086373376,200000000,66181569810,84.75,12472761,4127856535,5.29,5604906704,7.18
16432,warehouse,r,236421120,2000,217594,0.09,0,0,0,225985216,95.59
