oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892573184,60454367,1450904808,76.66,69774,1674576,0.09,172000232,9.09
16452,customer_i2,i,3551330304,60475758,2872994096,80.9,58425,2776080,0.08,368425412,10.37
16439,district_i1,i,802816,20000,320000,39.86,0,0,0,380308,47.37
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,821592064,17995767,431898408,52.57,285162,6843888,0.83,301088192,36.65
16434,order_line_i1,i,47811084288,1212906881,29134005352,60.94,22710,545040,0,13117661808,27.44
16438,orders_i1,i,4168327168,121522498,2921706528,70.09,0,0,0,701197028,16.82
16450,orders_i2,i,4551188480,121839468,2924230336,64.25,708,16992,0,1077708412,23.68
16436,stock_i1,i,4604854272,200439979,3207039664,69.64,107651,1722416,0.04,541759676,11.76
16437,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16405,customer,r,39527555072,60000000,35012405628,88.58,1757725,1041121448,2.63,2841698480,7.19
16410,district,r,38764544,20000,2281777,5.89,2124,250732,0.65,34080568,87.92
16413,history,r,9622011904,121099507,8657443583,89.98,0,0,0,38628128,0.4
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,981614592,17995247,611838398,62.33,277541,9436394,0.96,158169816,16.11
16422,order_line,r,120820334592,1211027482,103384789536,85.57,2813819,241836494,0.2,6690052108,5.54
16425,orders,r,7562928128,121105573,6261499302,82.79,309709,15485450,0.2,25813620,0.34
16428,stock,r,71301873664,200000000,66181713386,92.82,2501849,827581844,1.16,2481517532,3.48
16431,warehouse,r,14966784,2000,216549,1.45,0,0,0,14148484,94.53
