oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2102419456,60000000,1440000000,68.49,0,0,0,394094964,18.74
16442,customer_i2,i,3982925824,60000000,2850366152,71.56,0,0,0,820118564,20.59
16444,district_i1,i,13000704,20000,320000,2.46,0,0,0,12434132,95.64
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1046241280,19501024,468024576,44.73,1552399,37257576,3.56,445743128,42.6
16450,order_line_i1,i,51075457024,1369649740,34080901168,66.73,2232470,53579280,0.1,10704324868,20.96
16452,orders_i1,i,4975058944,127404081,3069952616,61.71,0,0,0,1326797632,26.67
16454,orders_i2,i,5023678464,128352643,3080915704,61.33,1422,34128,0,1360072908,27.07
16456,stock_i1,i,5465964544,200002010,3200032160,58.54,26319,421104,0.01,1403269216,25.67
16458,warehouse_i1,i,1228800,2000,32000,2.6,0,0,0,1162964,94.64
16411,customer,r,43372249088,60000000,35213521400,81.19,5582290,3312115944,7.64,4093006612,9.44
16416,district,r,99926016,20000,2288597,2.29,25,2871,0,93395800,93.46
16419,history,r,10040213504,126554469,9043968562,90.08,0,0,0,40832580,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1212538880,19494094,662799196,54.66,1050591,35720094,2.95,269615972,22.24
16428,order_line,r,142741118976,1265639169,108078446806,75.72,124608097,10709595110,7.5,12267607816,8.59
16431,orders,r,8292933632,126568214,6542558940,78.89,353712,17685600,0.21,426244708,5.14
16434,stock,r,82545090560,200000000,66181713386,80.18,9100276,3014804420,3.65,11057678288,13.4
16437,warehouse,r,14647296,2000,218113,1.49,0,0,0,13823788,94.38
