oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16992,customer_i1,i,1892573184,60465423,1451170152,76.68,78054,1873296,0.1,171458824,9.06
17009,customer_i2,i,3494789120,60441255,2871313624,82.16,93716,4461888,0.13,312867028,8.95
16994,district_i1,i,794624,20000,320000,40.27,0,0,0,372180,46.84
16996,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16998,new_order_i1,i,822353920,18025864,432620736,52.61,999900,23997600,2.92,280789516,34.14
17000,order_line_i1,i,47670206464,1269111388,30930983680,64.89,2328202,55876848,0.12,10892581096,22.85
17002,orders_i1,i,4125827072,123126105,2959829192,71.74,0,0,0,614760868,14.9
17008,orders_i2,i,4613242880,123419629,2962150824,64.21,1566,37584,0,1094416208,23.72
17004,stock_i1,i,4492353536,200831186,3213298976,71.53,105242,1683872,0.04,422808932,9.41
17006,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16928,customer,r,39112499200,60000000,35013936471,89.52,795660,471167025,1.2,3003985004,7.68
16934,district,r,18644992,20000,2281159,12.23,0,0,0,15558812,83.45
16937,history,r,9710329856,122661276,8756099352,90.17,0,0,0,39941196,0.41
16940,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16943,new_order,r,980320256,18025339,612861526,62.52,980883,33350022,3.4,127489560,13
16946,order_line,r,122161397760,1226651734,104727926332,85.73,36720925,3156153698,2.58,3533733624,2.89
16949,orders,r,7671717888,122663928,6342473578,82.67,351454,17572700,0.23,26109040,0.34
16952,stock,r,70439084032,200000000,66181729614,93.96,2166581,717154586,1.02,1755755916,2.49
16955,warehouse,r,8101888,2000,216534,2.67,0,0,0,7553640,93.23
