oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1892761600,60301492,1447235808,76.46,129728,3113472,0.16,174788780,9.23
16438,customer_i2,i,3494813696,60272288,2863313672,81.93,138466,6581872,0.19,319244952,9.13
16424,district_i1,i,1114112,20000,320000,28.72,0,0,0,689172,61.86
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,846757888,18033481,432803544,51.11,1561672,37480128,4.43,289019632,34.13
16430,order_line_i1,i,61043974144,1545467013,37486562104,61.41,1565735,37577640,0.06,16419604000,26.9
16432,orders_i1,i,5301649408,151745346,3644144416,68.74,0,0,0,975670756,18.4
16439,orders_i2,i,5899304960,151885683,3645261240,61.79,366,8784,0,1565203576,26.53
16434,stock_i1,i,4492369920,200361967,3205791472,71.36,90008,1440128,0.03,432514248,9.63
16436,warehouse_i1,i,131072,2000,32000,24.41,0,0,0,73812,56.31
16392,customer,r,39318306816,60000000,35080299224,89.22,728860,434680500,1.11,3165436844,8.05
16398,district,r,38043648,20000,2284298,6,0,0,0,34179876,89.84
16401,history,r,12001402880,151522157,10797786976,89.97,0,0,0,48254032,0.4
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,992747520,18032458,613103572,61.76,1352015,45968510,4.63,123794672,12.47
16410,order_line,r,155816706048,1514960385,129509574352,83.12,24154893,2076069136,1.33,10516511708,6.75
16413,orders,r,9537323008,151499852,7841927388,82.22,113466,5673300,0.06,62179820,0.65
16416,stock,r,71058440192,200000000,66181569810,93.14,1868087,618576016,0.87,2435791152,3.43
16419,warehouse,r,2408448,2000,216190,8.98,0,0,0,2088008,86.7
