oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16444,customer_i1,i,2244239360,60013790,1440330960,64.18,57,1368,0,533015160,23.75
16458,customer_i2,i,4039360512,60013832,2851023304,70.58,15,712,0,874572688,21.65
16445,district_i1,i,21110784,20010,320160,1.52,4,64,0,20439932,96.82
16440,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16442,new_order_i1,i,996974592,19075378,457809072,45.92,624246,14981904,1.5,435350140,43.67
16446,order_line_i1,i,49554677760,1296782108,31742399088,64.06,973367,23360808,0.05,11873006036,23.96
16447,orders_i1,i,4757659648,125248894,3018537616,63.45,0,0,0,1172822856,24.65
16456,orders_i2,i,4806483968,126204428,3029304896,63.03,1330,31920,0,1205951820,25.09
16443,stock_i1,i,5486886912,200005628,3200090048,58.32,143017,2288272,0.04,1421564912,25.91
16441,warehouse_i1,i,2072576,2000,32000,1.54,0,0,0,2000404,96.52
16411,customer,r,43171135488,60000000,35206090933,81.55,5392632,3195674375,7.4,4021069032,9.31
16416,district,r,166486016,20000,2288655,1.37,1372,159634,0.1,157174848,94.41
16419,history,r,9870770176,124489596,8894544170,90.11,0,0,0,40075852,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1190830080,19050098,647703332,54.39,547873,18627682,1.56,286976532,24.1
16428,order_line,r,132487954432,1244645086,106273975680,80.21,41928990,3603642838,2.72,11601902536,8.76
16431,orders,r,7907598336,124472658,6434478020,81.37,356509,17825450,0.23,180808040,2.29
16434,stock,r,82241142784,200000000,66181713386,80.47,8821521,2922679275,3.55,10862000624,13.21
16437,warehouse,r,23011328,2000,218125,0.95,0,0,0,21844680,94.93
