oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16444,customer_i1,4,3,2244239360,41827,1368,272586,0,0,76.01,15.66
16458,customer_i2,4,3,4039360512,16948,3810,489275,0,0,78.07,13.48
16445,district_i1,4,2,21110784,412,12,2564,0,0,2.21,49.57
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16442,new_order_i1,4,3,996974592,42442,523,79900,0,41277,85.08,11.92
16446,order_line_i1,4,3,49554677760,41827,35641,6013513,0,0,73.15,20.62
16447,orders_i1,4,3,4757659648,41827,2896,577872,0,0,75.1,17.57
16456,orders_i2,4,3,4806483968,41827,2972,583756,0,0,74.66,34.81
16443,stock_i1,4,3,5486886912,81517,2396,667389,0,0,73.87,18.12
16441,warehouse_i1,4,1,2072576,3,1,247,0,4,2.28,49.8
