oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892573184,60838593,1460126232,77.15,165583,3973992,0.21,158559252,8.38
16452,customer_i2,i,3525238784,60909431,2893606224,82.08,127070,6039088,0.17,317087956,8.99
16439,district_i1,i,1073152,20000,320000,29.82,0,0,0,648532,60.43
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,838828032,18288308,438919392,52.33,1739877,41757048,4.98,268721728,32.04
16434,order_line_i1,i,55228252160,1327277833,32004872984,57.95,181085,4346040,0.01,17090335564,30.94
16438,orders_i1,i,4653629440,132836260,3203062704,68.83,0,0,0,853547612,18.34
16450,orders_i2,i,5014994944,133713757,3210045672,64.01,1813,43512,0,1201075560,23.95
16436,stock_i1,i,4709605376,200426331,3206821344,68.09,738205,11811280,0.25,632907204,13.44
16437,warehouse_i1,i,139264,2000,32000,22.98,0,0,0,81940,58.84
16405,customer,r,39838515200,60000000,35086178776,88.07,2757587,1635655125,4.11,2469924292,6.2
16410,district,r,37314560,20000,2283657,6.12,0,0,0,33446092,89.63
16413,history,r,10451468288,131760214,9420703729,90.14,0,0,0,42125428,0.4
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,994779136,18285398,621703532,62.5,1614419,54890246,5.52,105091428,10.56
16422,order_line,r,134845104128,1317590379,112544285028,83.46,13523668,1162309320,0.86,9558345876,7.09
16425,orders,r,8280842240,131762913,6815100680,82.3,434956,21747800,0.26,59071196,0.71
16428,stock,r,72192679936,200000000,66181713386,91.67,2309950,764661364,1.06,3388905444,4.69
16431,warehouse,r,10649600,2000,216737,2.04,0,0,0,9997924,93.88
