datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,702,49497,15685,11029,20,18,4,0,0,0,0,,,0,0,2020-11-02 08:22:25.023392+00
13604,template0,0,441,0,3807,19924,144597,7110,0,241,0,0,0,0,0,,,0,0,2020-11-02 08:22:25.6195+00
16400,template1,0,865,0,4498,46722,214935,25703,12,403,12,0,0,0,0,,,0,0,2020-11-02 08:22:25.662999+00
16401,postgres,1,3424,0,9612,214390,355517,92584,12,403,12,0,0,0,0,,,0,0,2020-11-02 08:22:25.69614+00
16402,tpcc,1,140714410,0,222542673,28293516103,9069202602,7172520461,795301472,1585883275,61146928,0,0,0,0,,,0,0,2020-11-02 08:22:25.722472+00
