datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,73,2833,1448,539,16,0,0,0,0,0,0,,,0,0,2020-11-26 08:04:22.606168+00
13605,postgres,0,364,0,777,26520,66994,14579,12,402,12,0,0,0,0,,,0,0,2020-11-26 08:04:22.606143+00
16385,tpcc,1,694,0,69696193,65367950,1058184102,19402,998102325,459,54,0,64,29494231040,0,,,0,0,2020-11-26 08:04:23.076294+00
1,template1,0,348,0,816,24819,65914,13586,12,402,12,0,0,0,0,,,0,0,2020-11-26 08:35:12.045994+00
13604,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
