oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2219802624,41827,1358,269613,0,0,78.47,14.73
16458,customer_i2,4,3,4186873856,16948,3901,507191,0,0,76.92,16.53
16441,district_i1,4,2,12238848,412,7,1486,0,0,3.6,50.13
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,1087315968,42442,602,91338,0,40788,85.71,12.28
16443,order_line_i1,4,3,49611333632,41827,35727,6020343,0,0,74.81,25.86
16444,orders_i1,4,3,4787601408,41827,2902,581521,0,0,69.29,23.27
16456,orders_i2,4,3,4821901312,41827,2990,585620,0,0,68.85,34.81
16445,stock_i1,4,3,5434269696,81517,2382,660980,0,0,74.53,17.33
16442,warehouse_i1,4,1,770048,3,1,92,0,0,5.63,50
