oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16447,customer_i1,i,2219802624,60849854,1460695352,65.8,427118,10293808,0.46,473165444,21.32
16458,customer_i2,i,4186873856,61159671,2906161936,69.41,112447,5360872,0.13,954369676,22.79
16441,district_i1,i,12238848,20000,320000,2.61,0,0,0,11678228,95.42
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1087315968,19542887,469029288,43.14,3145851,75500424,6.94,440525660,40.51
16443,order_line_i1,i,49611333632,1262209380,31420326256,63.33,1971710,47321040,0.1,12360871648,24.92
16444,orders_i1,i,4787601408,116554423,2799869416,58.48,0,0,0,1455897480,30.41
16456,orders_i2,i,4821901312,116712289,2801132344,58.09,0,0,0,1487266400,30.84
16445,stock_i1,i,5434269696,200000000,3200000000,58.89,0,0,0,1372445460,25.26
16442,warehouse_i1,i,770048,2000,32000,4.16,0,0,0,707796,91.92
16411,customer,r,43306770432,60000000,35172885072,81.22,5253233,3111357451,7.18,4273680772,9.87
16416,district,r,84615168,20000,2288537,2.7,0,0,0,78731512,93.05
16419,history,r,9241026560,116411723,8323227635,90.07,0,0,0,37494132,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1172045824,19482287,662397758,56.52,1894835,64424390,5.5,194535016,16.6
16428,order_line,r,132208443392,1164143217,99354370720,75.15,112807778,9695424864,7.33,12549550496,9.49
16431,orders,r,7873585152,116418537,6014799350,76.39,286234,14311700,0.18,653990244,8.31
16434,stock,r,82742779904,200000000,66181713386,79.98,0,0,0,14296308204,17.28
16437,warehouse,r,36536320,2000,218101,0.6,0,0,0,34832344,95.34
