relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.692846+00,2021-03-27 16:51:54.061453+00,2021-03-27 12:48:04.878485+00,,1,1,1,0
1259,pg_catalog,pg_class,90688,488396,4740202,4735728,24,18,1,18,419,0,0,0,2021-03-27 12:48:17.562664+00,2021-03-27 16:51:54.173395+00,2021-03-27 12:48:04.733223+00,,1,1,1,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.722441+00,2021-03-27 16:51:55.097108+00,,,3,3,0,0
3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.66579+00,2021-03-27 16:51:54.766054+00,2021-03-27 12:48:04.880904+00,,1,1,1,0
2618,pg_catalog,pg_rewrite,0,0,22,17,3,0,1,0,141,0,0,0,2021-03-27 12:48:17.56665+00,2021-03-27 16:51:54.373956+00,2021-03-27 12:48:04.730974+00,,1,1,1,0
4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.693474+00,2021-03-27 16:51:55.196471+00,,,1,1,0,0
4177,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.650112+00,2021-03-27 16:51:55.086633+00,,,3,3,0,0
4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.756438+00,2021-03-27 16:51:55.262295+00,,,3,3,0,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.606218+00,2021-03-27 16:51:54.98298+00,,,1,1,0,0
4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.666369+00,2021-03-27 16:51:55.273506+00,,,1,1,0,0
4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.645932+00,2021-03-27 16:51:55.15068+00,,,1,1,0,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,146,0,0,0,2021-03-27 12:48:17.601508+00,2021-03-27 16:51:54.252907+00,2021-03-27 12:48:04.764541+00,,1,1,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.740566+00,2021-03-27 16:51:55.218082+00,,,3,3,0,0
14569,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,0,2021-03-27 12:48:17.657373+00,2021-03-27 16:51:54.877137+00,2021-03-27 12:48:04.815116+00,,1,1,1,0
1247,pg_catalog,pg_type,0,0,569506,564952,24,18,2,18,623,0,0,0,2021-03-27 12:48:17.555534+00,2021-03-27 16:51:54.050257+00,2021-03-27 12:48:04.728061+00,,1,1,1,0
16431,public,orders,7,180000000,147749179,143189891,131691870,70293240,0,52819870,131768309,2341379,11497408,5905537,2021-03-27 12:48:24.688282+00,2021-03-27 17:19:30.12522+00,2021-03-27 12:48:05.052087+00,2021-03-27 17:19:44.174226+00,1,2,1,8
8888,pg_toast,pg_toast_2608,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.54514+00,2021-03-27 16:51:55.075966+00,,,1,1,0,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,0,2021-03-27 12:48:17.641126+00,2021-03-27 16:51:54.605413+00,2021-03-27 12:48:04.799536+00,,1,1,1,0
2602,pg_catalog,pg_amop,0,0,375030,392738,0,0,0,0,945,0,0,0,2021-03-27 12:48:17.574553+00,2021-03-27 16:51:54.294352+00,2021-03-27 12:48:04.741028+00,,1,1,1,0
3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.701439+00,2021-03-27 16:51:54.995639+00,,,1,1,0,0
6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.680632+00,2021-03-27 16:51:54.815982+00,2021-03-27 12:48:04.828158+00,,1,1,1,0
3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.749748+00,2021-03-27 16:51:54.083526+00,2021-03-27 12:48:04.824454+00,,1,1,1,0
2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.621078+00,2021-03-27 16:51:55.128569+00,,,3,3,0,0
4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.707083+00,2021-03-27 16:51:55.042313+00,,,1,1,0,0
2619,pg_catalog,pg_statistic,0,0,2541942,2541762,92,5588,0,4685,497,73,5680,0,2021-03-27 12:48:17.551554+00,2021-03-27 17:28:13.297032+00,,,1,6,0,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.589614+00,2021-03-27 16:51:55.240266+00,,,1,1,0,0
14582,pg_toast,pg_toast_14579,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.631314+00,2021-03-27 16:51:55.330538+00,,,1,1,0,0
14567,pg_toast,pg_toast_14564,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.572549+00,2021-03-27 16:51:55.306791+00,,,1,1,0,0
3541,pg_catalog,pg_range,0,0,1000,0,0,0,0,0,6,0,0,0,2021-03-27 12:48:17.634858+00,2021-03-27 16:51:54.780081+00,2021-03-27 12:48:04.771542+00,,1,1,1,0
3602,pg_catalog,pg_ts_config,0,0,354492,354492,0,0,0,0,29,0,0,0,2021-03-27 12:48:17.624093+00,2021-03-27 16:51:54.56342+00,2021-03-27 12:48:04.794193+00,,1,1,1,0
3381,pg_catalog,pg_statistic_ext,0,0,481503,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.700773+00,2021-03-27 16:51:54.359038+00,2021-03-27 12:48:04.847873+00,,1,1,1,0
4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.625626+00,2021-03-27 16:51:55.118103+00,,,3,3,0,0
6106,pg_catalog,pg_publication_rel,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.682245+00,2021-03-27 16:51:54.827516+00,2021-03-27 12:48:04.830474+00,,1,1,1,0
2605,pg_catalog,pg_cast,0,0,116600,23562,0,0,0,0,230,0,0,0,2021-03-27 12:48:17.598939+00,2021-03-27 16:51:54.426084+00,2021-03-27 12:48:04.759382+00,,1,1,1,0
4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.718015+00,2021-03-27 16:51:55.284279+00,,,3,3,0,0
4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.556149+00,2021-03-27 16:51:54.937464+00,,,1,1,0,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.674646+00,2021-03-27 16:51:54.803935+00,2021-03-27 12:48:04.825739+00,,1,1,1,0
2611,pg_catalog,pg_inherits,0,0,1,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.711094+00,2021-03-27 16:51:54.212737+00,2021-03-27 12:48:04.849932+00,,1,1,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.714555+00,2021-03-27 16:51:54.948963+00,,,1,1,0,0
1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.734261+00,2021-03-27 16:51:54.664922+00,2021-03-27 12:48:04.838145+00,,1,1,1,0
1262,pg_catalog,pg_database,1395,4524,272087,272085,1,0,0,0,4,0,0,0,2021-03-27 12:48:17.649989+00,2021-03-27 16:51:54.499178+00,2021-03-27 12:48:04.778505+00,,3,3,3,0
3430,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.750274+00,2021-03-27 16:51:55.006966+00,,,1,1,0,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.716717+00,2021-03-27 16:51:54.438357+00,2021-03-27 12:48:04.862028+00,,1,1,1,0
16414,pg_toast,pg_toast_16411,1,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:57:05.562533+00,2021-03-27 16:51:54.915035+00,,,1,1,0,0
16419,public,history,1,60000000,,,131665584,0,0,0,131699273,0,5448719,18084112,2021-03-27 12:49:47.002618+00,2021-03-27 17:00:13.499915+00,2021-03-27 12:48:17.031286+00,2021-03-27 17:20:16.267315+00,1,3,1,7
2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,128,0,0,0,2021-03-27 12:48:17.608796+00,2021-03-27 16:51:54.465311+00,2021-03-27 12:48:04.76987+00,,1,1,1,0
3576,pg_catalog,pg_transform,0,0,23,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.670222+00,2021-03-27 16:51:54.792633+00,2021-03-27 12:48:04.820883+00,,1,1,1,0
826,pg_catalog,pg_default_acl,0,0,8,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.745344+00,2021-03-27 16:51:54.699308+00,2021-03-27 12:48:04.864597+00,,1,1,1,0
2601,pg_catalog,pg_am,267770,267770,0,0,0,0,0,0,7,0,0,0,2021-03-27 12:48:17.649401+00,2021-03-27 16:51:54.2798+00,2021-03-27 12:48:04.816796+00,,1,1,1,0
2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.713882+00,2021-03-27 16:51:54.185236+00,2021-03-27 12:48:04.857213+00,,1,1,1,0
14579,information_schema,sql_sizing,0,0,,,0,0,0,0,23,0,0,0,2021-03-27 12:48:17.630832+00,2021-03-27 16:51:54.903242+00,2021-03-27 12:48:04.776371+00,,1,1,1,0
3394,pg_catalog,pg_init_privs,0,0,57,13,14,11,2,11,209,0,18,0,2021-03-27 12:48:17.588785+00,2021-03-27 16:51:54.717082+00,2021-03-27 12:48:04.752652+00,,1,1,1,0
4167,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.7393+00,2021-03-27 16:51:55.207567+00,,,1,1,0,0
2336,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.703647+00,2021-03-27 16:51:55.030986+00,,,1,1,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.73479+00,2021-03-27 16:51:55.173016+00,,,1,1,0,0
2834,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.542416+00,2021-03-27 16:51:55.053658+00,,,1,1,0,0
6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.740382+00,2021-03-27 16:51:54.687518+00,2021-03-27 12:48:04.842582+00,,3,3,3,0
2603,pg_catalog,pg_amproc,158,553,363234,1168057,0,0,0,0,697,0,0,0,2021-03-27 12:48:17.581614+00,2021-03-27 16:51:54.307366+00,2021-03-27 12:48:04.745534+00,,1,1,1,0
2606,pg_catalog,pg_constraint,0,0,21,1,10,0,0,0,117,0,0,0,2021-03-27 12:48:17.582193+00,2021-03-27 16:51:54.200867+00,2021-03-27 12:48:04.758295+00,,1,1,1,0
1255,pg_catalog,pg_proc,0,0,576230,610723,23,36,2,20,3213,0,38,0,2021-03-27 12:48:17.540075+00,2021-03-27 16:51:54.15964+00,2021-03-27 12:48:04.726004+00,,1,1,1,0
2840,pg_toast,pg_toast_2619,0,0,757729,1580162,3261,0,3190,0,89,18,6451,12,2021-03-27 12:48:17.551998+00,2021-03-27 17:28:56.080343+00,,,1,41,0,0
4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.726459+00,2021-03-27 16:51:55.184669+00,,,1,1,0,0
2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.72994+00,2021-03-27 16:51:54.652802+00,2021-03-27 12:48:04.835726+00,,1,1,1,0
2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.703237+00,2021-03-27 16:51:54.386107+00,2021-03-27 12:48:04.852667+00,,1,1,1,0
4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27 12:48:17.660232+00,2021-03-27 16:51:54.971812+00,,,1,1,0,0
1260,pg_catalog,pg_authid,541,2491,268905,268903,1,0,0,0,11,0,0,0,2021-03-27 12:48:17.62549+00,2021-03-27 16:51:54.07198+00,2021-03-27 12:48:04.805725+00,,3,3,3,0
