oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16447,customer_i1,i,2290606080,60000000,1440000000,62.87,0,0,0,578835100,25.27
16458,customer_i2,i,4191985664,60000000,2850366152,68,0,0,0,1025481300,24.46
16441,district_i1,i,14811136,20003,320048,2.16,1,16,0,14230332,96.08
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,986152960,19228814,461491536,46.8,1254394,30105456,3.05,402382364,40.8
16443,order_line_i1,i,53412487168,1352310967,33731726808,63.15,2101667,50440008,0.09,13427190048,25.14
16444,orders_i1,i,4955791360,126838204,3063023968,61.81,0,0,0,1316947596,26.57
16456,orders_i2,i,4848934912,127974260,3072065088,63.36,2896,69504,0,1197895488,24.7
16445,stock_i1,i,5477023744,200003416,3200054656,58.43,96748,1547968,0.03,1412772804,25.79
16442,warehouse_i1,i,1556480,2000,32000,2.06,0,0,0,1488212,95.61
16411,customer,r,43405787136,60000000,35210830046,81.12,5862992,3474543320,8,3966145612,9.14
16416,district,r,95805440,20000,2288597,2.39,1027,118591,0.12,89237196,93.14
16419,history,r,9972400128,125729759,8981505146,90.06,0,0,0,40289832,0.4
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1132371968,19216264,653352976,57.7,1039540,35344360,3.12,205199688,18.12
16428,order_line,r,140061499392,1257182144,107351585132,76.65,69020848,5932053256,4.24,15287526860,10.91
16431,orders,r,7975485440,125722174,6499120520,81.49,474269,23713450,0.3,166080884,2.08
16434,stock,r,82872901632,200000000,66181713386,79.86,9386816,3109806035,3.75,11286040436,13.62
16437,warehouse,r,17539072,2000,218113,1.24,0,0,0,16595572,94.62
