oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2290606080,41827,1433,278181,0,0,74.48,17.36
16458,customer_i2,4,3,4191985664,16948,3925,507791,0,0,75.23,16.63
16441,district_i1,4,2,14811136,412,7,1800,0,0,3.02,49.33
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,986152960,42442,522,82875,0,36982,85.28,12.1
16443,order_line_i1,4,3,53412487168,41827,38929,6481149,0,0,71.41,25.61
16444,orders_i1,4,3,4955791360,41827,3071,601883,0,0,73.16,20.1
16456,orders_i2,4,3,4848934912,41827,3003,588907,0,0,75.05,34.92
16445,stock_i1,4,3,5477023744,81517,2393,666188,0,0,73.99,17.97
16442,warehouse_i1,4,1,1556480,3,1,186,0,2,2.93,48.92
