oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2246287360,41827,1386,272818,0,0,75.93,15.74
16458,customer_i2,4,3,4041310208,16948,3791,489532,0,0,78.01,13.52
16447,district_i1,4,2,13475840,412,7,1637,0,0,3.29,49.85
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16445,new_order_i1,4,3,1068638208,42442,547,88825,0,41076,85.66,12.52
16446,order_line_i1,4,3,48399900672,41827,34706,5873484,0,0,78.48,21.45
16443,orders_i1,4,3,4733059072,41827,2874,574891,0,0,72.6,20.07
16456,orders_i2,4,3,4910055424,41827,3043,596328,0,0,70.14,35.06
16444,stock_i1,4,3,5462540288,81517,2396,664417,0,0,74.15,17.76
16441,warehouse_i1,4,1,1236992,3,1,146,0,3,3.65,50
