oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2113101824,41827,1228,256718,0,0,82.42,10.45
16442,customer_i2,4,3,4015366144,16948,3777,486379,0,0,80.17,12.96
16444,district_i1,4,2,8265728,412,4,1004,0,0,5.18,50.2
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1062158336,42442,638,80229,0,48790,85.05,11.16
16450,order_line_i1,4,3,48545521664,41827,34769,5891197,0,0,79.64,22.46
16452,orders_i1,4,3,4769619968,41827,2898,579330,0,0,71.44,21.19
16454,orders_i2,4,3,5063712768,41827,3159,614969,0,0,67.45,35.63
16456,stock_i1,4,3,5448982528,81517,2376,662782,0,0,74.33,17.55
16458,warehouse_i1,4,1,1114112,3,1,134,0,0,3.95,47.01
