oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16441,customer_i1,4,3,2246934528,41827,1382,272901,0,0,75.91,15.76
16458,customer_i2,4,3,4085735424,16948,3834,494912,0,0,77.17,14.46
16442,district_i1,4,2,13754368,412,7,1671,0,0,3.23,49.61
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16443,new_order_i1,4,3,1030258688,42442,578,81211,0,43974,85.13,12.3
16445,order_line_i1,4,3,48563511296,41827,34809,5893353,0,0,73.75,20.95
16456,orders_i1,4,3,4701683712,41827,2838,571097,0,0,74.13,18.73
16446,orders_i2,4,3,4697907200,41827,2841,570633,0,0,74.48,34.48
16447,stock_i1,4,3,5499207680,81517,2415,668874,0,0,73.67,18.3
16444,warehouse_i1,4,1,1384448,3,1,165,0,2,3.27,48.48
