oid,relname,relkind,size,size_pretty
16411,customer,r,43632869376,41 GB
16441,customer_i1,i,2246934528,2143 MB
16458,customer_i2,i,4085735424,3896 MB
16416,district,r,674627584,643 MB
16442,district_i1,i,13754368,13 MB
16419,history,r,9652543488,9205 MB
16422,item,r,10665984,10 MB
16440,item_i1,i,2260992,2208 kB
16425,new_order,r,1208582144,1153 MB
16443,new_order_i1,i,1030529024,983 MB
16428,order_line,r,136444076032,127 GB
16445,order_line_i1,i,48563511296,45 GB
16431,orders,r,7862919168,7499 MB
16456,orders_i1,i,4701683712,4484 MB
16446,orders_i2,i,4697907200,4480 MB
16434,stock,r,83704987648,78 GB
16447,stock_i1,i,5499207680,5244 MB
16437,warehouse,r,18268160,17 MB
16444,warehouse_i1,i,1409024,1376 kB
