oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,1928413184,41827,1141,234260,0,0,89.59,1.87
16452,customer_i2,4,3,3505364992,17178,3281,424619,0,0,90.85,0.3
16440,district_i1,4,2,10338304,412,6,1255,0,0,4.2,50.12
16435,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16438,new_order_i1,4,3,1188749312,42442,669,75430,0,69011,84.64,9.13
16437,order_line_i1,4,3,53948416000,41827,39380,6546119,0,0,75.9,24.13
16441,orders_i1,4,3,4947558400,41827,2989,600960,0,0,78.38,17.56
16451,orders_i2,4,3,5329166336,41827,3303,647229,0,0,73.21,36.43
16439,stock_i1,4,3,5405671424,81517,2381,657490,0,0,80.4,16.89
16436,warehouse_i1,4,1,819200,3,1,98,0,0,5.3,50
