oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16443,customer_i1,i,2222309376,60925103,1462487968,65.81,450915,10862248,0.49,472965052,21.28
16458,customer_i2,i,4039573504,61179262,2908114744,71.99,111353,5327272,0.13,807168312,19.98
16445,district_i1,i,15130624,20000,320000,2.11,0,0,0,14547412,96.15
16441,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16447,new_order_i1,i,1067352064,19184051,460417224,43.14,259531,6228744,0.58,512423356,48.01
16446,order_line_i1,i,46453358592,1237897248,30809604928,66.32,1876971,45047304,0.1,9962869668,21.45
16456,orders_i1,i,4615331840,113748889,2731338952,59.18,0,0,0,1365886388,29.59
16442,orders_i2,i,4735082496,113852013,2732477880,57.71,0,0,0,1481914544,31.3
16444,stock_i1,i,5493604352,200000000,3200000000,58.25,0,0,0,1431129620,26.05
16440,warehouse_i1,i,1531904,2000,32000,2.09,0,0,0,1463820,95.56
16411,customer,r,43379376128,60000000,35162013116,81.06,5412539,3201237463,7.38,4265388156,9.83
16416,district,r,127361024,20000,2288717,1.8,1062,122494,0.1,119559588,93.87
16419,history,r,9031843840,113628715,8129833856,90.01,0,0,0,37754804,0.42
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1044357120,19175832,651978288,62.43,249151,8471134,0.81,163406788,15.65
16428,order_line,r,129027653632,1136404822,96970173734,75.15,121016283,10400933626,8.06,11307419932,8.76
16431,orders,r,7741882368,113644732,5871174400,75.84,307921,15396050,0.2,692784688,8.95
16434,stock,r,83133931520,200000000,66181713386,79.61,0,0,0,14676767004,17.65
16437,warehouse,r,14819328,2000,218137,1.47,65,7714,0.05,13979672,94.33
