oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16443,customer_i1,4,3,2222309376,41827,1349,269928,0,0,78.51,14.83
16458,customer_i2,4,3,4039573504,16948,3821,489290,0,0,79.76,13.48
16445,district_i1,4,2,15130624,412,7,1839,0,0,2.96,50.3
16441,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16447,new_order_i1,4,3,1067352064,42442,589,78967,0,50735,84.96,11
16446,order_line_i1,4,3,46453358592,41827,33067,5637508,0,0,78.32,22.71
16456,orders_i1,4,3,4615331840,41827,2780,560614,0,0,70.11,22.54
16442,orders_i2,4,3,4735082496,41827,2915,575097,0,0,68.39,34.63
16444,stock_i1,4,3,5493604352,81517,2405,668200,0,0,73.73,18.22
16440,warehouse_i1,4,1,1531904,3,1,183,0,2,2.97,50.27
