oid,relname,relkind,size,size_pretty
16411,customer,r,43115700224,40 GB
16443,customer_i1,i,2203107328,2101 MB
16458,customer_i2,i,3964002304,3780 MB
16416,district,r,77938688,74 MB
16441,district_i1,i,13451264,13 MB
16419,history,r,9653026816,9206 MB
16422,item,r,10665984,10 MB
16444,item_i1,i,2260992,2208 kB
16425,new_order,r,1134764032,1082 MB
16446,new_order_i1,i,1023901696,976 MB
16428,order_line,r,134544605184,125 GB
16445,order_line_i1,i,47882543104,45 GB
16431,orders,r,7804592128,7443 MB
16442,orders_i1,i,4669628416,4453 MB
16456,orders_i2,i,4716773376,4498 MB
16434,stock,r,82283282432,77 GB
16447,stock_i1,i,5453799424,5201 MB
16437,warehouse,r,17244160,16 MB
16440,warehouse_i1,i,1409024,1376 kB
