datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,77,26204,7485,5882,16,0,0,0,0,0,0,,,0,0,2020-11-05 09:58:08.420323+00
13434,postgres,1,1961,0,987,280103,330728,128696,12,402,12,0,0,0,0,,,0,0,2020-11-05 09:58:08.420301+00
16385,tpcc,1,1652,1,69695950,63627987,1058466013,119646,998132938,462,54,0,65,29494665216,0,,,0,0,2020-11-05 09:58:08.894712+00
1,template1,0,350,0,796,26976,67856,14653,12,402,12,0,0,0,0,,,0,0,2020-11-05 10:26:22.932847+00
13433,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
