oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2240135168,41827,1363,272090,0,0,77.78,15.51
16458,customer_i2,4,3,4189396992,16948,3925,507475,0,0,76.89,16.58
16441,district_i1,4,2,11509760,412,7,1397,0,0,3.81,49.96
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,1114587136,42442,627,84810,0,50620,85.33,12.72
16443,order_line_i1,4,3,49381351424,41827,35456,5992540,0,0,75.34,25.65
16444,orders_i1,4,3,4741906432,41827,2857,575988,0,0,70,22.78
16456,orders_i2,4,3,4833173504,41827,2972,587014,0,0,68.78,34.9
16445,stock_i1,4,3,5465546752,81517,2394,664786,0,0,74.1,17.8
16442,warehouse_i1,4,1,876544,3,1,105,0,0,4.97,48.57
