oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2081308672,60000000,1440000000,69.19,0,0,0,373364372,17.94
16442,customer_i2,i,4051140608,60000000,2850366152,70.36,0,0,0,886963588,21.89
16444,district_i1,i,11771904,20000,320000,2.72,0,0,0,11214932,95.27
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1078943744,19219252,461262048,42.75,568031,13632744,1.26,514118592,47.65
16450,order_line_i1,i,51246252032,1370525455,34088079128,66.52,2343902,56253648,0.11,10858973136,21.19
16452,orders_i1,i,5034614784,127752995,3083413112,61.24,0,0,0,1370649412,27.22
16454,orders_i2,i,4910284800,129030698,3097386416,63.08,4009,96216,0,1228883348,25.03
16456,stock_i1,i,5470830592,200003166,3200050656,58.49,23345,373520,0.01,1408019816,25.74
16458,warehouse_i1,i,1105920,2000,32000,2.89,0,0,0,1041044,94.13
16411,customer,r,43595448320,60000000,35215744407,80.78,5843560,3466123734,7.95,4154934812,9.53
16416,district,r,79454208,20000,2288695,2.88,0,0,0,73790272,92.87
16419,history,r,10034159616,126582151,9045594576,90.15,0,0,0,40551748,0.4
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1217396736,19194202,652602868,53.61,541382,18406988,1.51,304447072,25.01
16428,order_line,r,143342247936,1265720996,108085505070,75.4,123213661,10589760790,7.39,12969600176,9.05
16431,orders,r,8048852992,126575132,6543518460,81.3,612929,30646450,0.38,187749724,2.33
16434,stock,r,83184680960,200000000,66181713386,79.56,9813497,3251001996,3.91,11439415676,13.75
16437,warehouse,r,23814144,2000,218133,0.92,0,0,0,22622212,94.99
