oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2024374272,60853166,1460702224,72.16,410993,9893432,0.49,281488896,13.9
16442,customer_i2,i,4024016896,61110605,2905839536,72.21,143340,6878144,0.17,792853904,19.7
16444,district_i1,i,6414336,20017,320272,4.99,8,128,0,5923104,92.34
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1201037312,20185773,484458552,40.34,0,0,0,624508856,52
16450,order_line_i1,i,48802267136,1287670753,32155485224,65.89,2263732,54329568,0.11,10719581464,21.97
16452,orders_i1,i,4886511616,118792057,2873177544,58.8,0,0,0,1470818988,30.1
16454,orders_i2,i,4949082112,120000414,2883986704,58.27,0,0,0,1516980324,30.65
16456,stock_i1,i,5451939840,200029550,3200483088,58.7,4577179,73237728,1.34,1297748544,23.8
16458,warehouse_i1,i,974848,2000,32000,3.28,0,0,0,910996,93.45
16411,customer,r,43486633984,60000000,35170922974,80.88,6084178,3605723104,8.29,3957848860,9.1
16416,district,r,122380288,20000,2288355,1.87,2141,246852,0.2,114783096,93.79
16419,history,r,9235251200,116295155,8316001109,90.05,0,0,0,38998020,0.42
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1292787712,20185773,686316282,53.09,0,0,0,351302504,27.17
16428,order_line,r,134354427904,1163157340,99269595018,73.89,137345524,11804392714,8.79,12652446632,9.42
16431,orders,r,8122097664,116317913,6008159930,73.97,2344199,117209950,1.44,790779684,9.74
16434,stock,r,82596331520,200000000,66181713386,80.13,8350246,2767060669,3.35,11360432100,13.75
16437,warehouse,r,69353472,2000,218065,0.31,0,0,0,66333608,95.65
