oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2082742272,41827,1203,253037,0,0,84.01,9.15
16442,customer_i2,4,3,4089470976,16948,3847,495355,0,0,79.19,14.54
16444,district_i1,4,2,11780096,412,7,1430,0,0,3.73,50.35
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1169530880,42442,645,79830,0,62289,84.88,10.97
16450,order_line_i1,4,3,48587677696,41827,34789,5896323,0,0,80.25,21.54
16452,orders_i1,4,3,4788846592,41827,2888,581687,0,0,72.04,20.46
16454,orders_i2,4,3,5067038720,41827,3161,615373,0,0,68.26,35.65
16456,stock_i1,4,3,5471985664,81517,2396,665570,0,0,74.02,17.9
16458,warehouse_i1,4,1,892928,3,1,107,0,0,4.88,49.53
