oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16443,customer_i1,4,3,2250301440,41827,1390,273304,0,0,75.8,15.89
16458,customer_i2,4,3,4068163584,16948,3809,492792,0,0,77.5,14.1
16445,district_i1,4,2,14204928,412,7,1726,0,0,3.14,49.88
16441,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16447,new_order_i1,4,3,1067991040,42442,526,79043,0,50800,84.98,12.37
16446,order_line_i1,4,3,48481484800,41827,34806,5883343,0,0,75.27,20.83
16456,orders_i1,4,3,4701364224,41827,2830,571066,0,0,74.13,18.54
16442,orders_i2,4,3,4677476352,41827,2846,568134,0,0,74.81,34.41
16444,stock_i1,4,3,5479849984,81517,2400,666526,0,0,73.93,18.02
16440,warehouse_i1,4,1,1228800,3,1,148,0,0,3.61,48.65
