oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16434,customer_i1,i,1954938880,60241969,1445807256,73.96,159261,3822264,0.2,237260172,12.14
16450,customer_i2,i,3691888640,60241205,2861809424,77.52,151779,7227768,0.2,515113956,13.95
16436,district_i1,i,9682944,20000,320000,3.3,0,0,0,9166660,94.67
16438,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1025015808,18197820,436747680,42.61,0,0,0,505670772,49.33
16442,order_line_i1,i,59892695040,1542177560,37012261440,61.8,9743577,233845848,0.39,15553013616,25.97
16444,orders_i1,i,5683109888,135988359,3263720616,57.43,0,0,0,1796554800,31.61
16451,orders_i2,i,5603762176,135988358,3263720592,58.24,0,0,0,1718462532,30.67
16446,stock_i1,i,5079179264,203956092,3263297472,64.25,9858328,157733248,3.11,745441988,14.68
16448,warehouse_i1,i,770048,2000,32000,4.16,0,0,0,707796,91.92
16404,customer,r,41497092096,60000000,35229527602,84.9,1979162,1178131233,2.84,4376416408,10.55
16410,district,r,98869248,20000,2288019,2.31,0,0,0,92415960,93.47
16413,history,r,10522132480,132643166,9468973912,89.99,0,0,0,45226424,0.43
16416,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16419,new_order,r,1182556160,18197820,618725880,52.32,0,0,0,334251340,28.27
16422,order_line,r,144380895232,1326489122,113309167126,78.48,74638339,6414970864,4.44,12400250152,8.59
16425,orders,r,8876851200,132649714,6861389488,77.3,468915,23489612,0.26,571080120,6.43
16428,stock,r,75280572416,200000000,66181729614,87.91,9248191,3060876618,4.07,3949336572,5.25
16431,warehouse,r,22822912,2000,218106,0.96,0,0,0,21675976,94.97
