datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,5521,63254,19864,15810,16,0,0,0,0,0,0,,,0,0,2020-11-12 08:29:43.246976+00
13605,postgres,1,4028,0,23818,241284,340845,106903,12,402,12,0,0,0,0,,,0,0,2020-11-12 08:29:43.246953+00
16385,tpcc,7,145102739,0,1327925159,30741195112,13544420405,7417891684,1818146714,1635936290,62871635,0,65,29494657024,0,,,0,0,2020-11-12 08:29:43.712622+00
1,template1,0,490,0,3005,29723,153064,15029,12,402,12,0,0,0,0,,,0,0,2020-11-12 08:57:40.711229+00
13604,template0,0,210,0,533,3768,2642,1745,0,0,0,0,0,0,0,,,0,0,2020-11-13 03:39:14.424743+00
