oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1893580800,60340236,1448165664,76.48,230630,5535120,0.29,171690692,9.07
16438,customer_i2,i,3494813696,60314267,2865307416,81.99,243542,11590520,0.33,311654148,8.92
16424,district_i1,i,3178496,20000,320000,10.07,0,0,0,2737428,86.12
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,890028032,18147998,435551952,48.94,128505,3084120,0.35,369451984,41.51
16430,order_line_i1,i,79624708096,1971932417,48330846976,60.7,3980059,95521880,0.12,22096419936,27.75
16432,orders_i1,i,6767616000,191101329,4610458840,68.13,0,0,0,1300339136,19.21
16439,orders_i2,i,7517601792,192529881,4621761096,61.48,6751,162024,0,2022904608,26.91
16434,stock_i1,i,4497604608,200321013,3205136208,71.26,99219,1587504,0.04,438342900,9.75
16436,warehouse_i1,i,385024,2000,32000,8.31,0,0,0,325780,84.61
16392,customer,r,39698120704,60000000,35202772497,88.68,800022,478263802,1.2,3349944808,8.44
16398,district,r,66658304,20000,2289658,3.43,0,0,0,61592104,92.4
16401,history,r,14945935360,189320624,13478996835,90.19,0,0,0,59239964,0.4
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,990363648,18145492,616946728,62.29,122848,4176832,0.42,163030956,16.46
16410,order_line,r,198342352896,1893188047,162020128354,81.69,64578641,5550443876,2.8,13135346064,6.62
16413,orders,r,12012519424,189318771,9808285108,81.65,621744,31091206,0.26,90328516,0.75
16416,stock,r,72613773312,200000000,66181569810,91.14,3433521,1136815927,1.57,3370138780,4.64
16419,warehouse,r,6062080,2000,216726,3.58,0,0,0,5593124,92.26
