oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16992,customer_i1,i,1892573184,61047036,1465128864,77.41,319962,7679088,0.41,148400236,7.84
17009,customer_i2,i,3494789120,60113722,2855759280,81.71,14498,690160,0.02,333820036,9.55
16994,district_i1,i,1277952,20000,320000,25.04,0,0,0,851732,66.65
16996,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16998,new_order_i1,i,849420288,18075958,433822992,51.07,53227,1277448,0.15,333143888,39.22
17000,order_line_i1,i,59817525248,1550337816,38040656856,63.59,3750680,90016512,0.15,14577498596,24.37
17002,orders_i1,i,5104607232,150017146,3620828616,70.93,0,0,0,811628216,15.9
17008,orders_i2,i,5795971072,151181453,3630091968,62.63,1620,38880,0,1481070084,25.55
17004,stock_i1,i,4492353536,201900178,3230402848,71.91,451368,7221888,0.16,394506572,8.78
17006,warehouse_i1,i,131072,2000,32000,24.41,0,0,0,73812,56.31
16928,customer,r,39403347968,60000000,35073926787,89.01,724342,431441895,1.09,3260287056,8.27
16934,district,r,25280512,20000,2283039,9.03,0,0,0,21907332,86.66
16937,history,r,11734654976,148147382,10562413343,90.01,0,0,0,47224412,0.4
16940,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16943,new_order,r,984301568,18074945,614548130,62.43,53864,1831376,0.19,165969356,16.86
16946,order_line,r,150752632832,1481397522,126624595602,83.99,18962256,1629774658,1.08,9210172628,6.11
16949,orders,r,9353756672,148139917,7667125794,81.97,386501,19326926,0.21,72986560,0.78
16952,stock,r,71029473280,200000000,66181729614,93.18,3014904,998035959,1.41,2026646312,2.85
16955,warehouse,r,2359296,2000,216722,9.19,0,0,0,2040160,86.47
