oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16451,customer_i1,i,2211553280,61304847,1485103472,67.15,363949,10035552,0.45,439920180,19.89
16435,customer_i2,i,3647864832,60666893,2904355648,79.62,89049,4897640,0.13,429485620,11.77
16441,district_i1,i,16277504,20000,320000,1.97,0,0,0,15677204,96.31
16436,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1140514816,18218032,437232768,38.34,124417,2986008,0.26,616401160,54.05
16438,order_line_i1,i,54960513024,1417304476,35426657624,64.46,4600025,110410448,0.2,12926512212,23.52
16437,orders_i1,i,5091475456,138021533,3371067088,66.21,0,0,0,1098696252,21.58
16450,orders_i2,i,5435842560,140135620,3387986744,62.33,7,168,0,1411933804,25.97
16439,stock_i1,i,5501583360,212052351,3430684184,62.36,7514350,133689080,2.43,996325112,18.11
16444,warehouse_i1,i,1490944,2000,32000,2.15,0,0,0,1423060,95.45
16406,customer,r,44930375680,60000000,35222034211,78.39,5222686,3130846267,6.97,5810871884,12.93
16411,district,r,952090624,20000,2289276,0.24,0,0,0,914803604,96.08
16414,history,r,10218323968,128819320,9194619013,89.98,0,0,0,42892976,0.42
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1301102592,18209646,619127964,47.58,126880,4313920,0.33,435611636,33.48
16423,order_line,r,141380444160,1288031591,110003570556,77.81,116131098,9981211924,7.06,9632633640,6.81
16426,orders,r,8894464000,128809150,6661656508,74.9,4710666,235686036,2.65,603301028,6.78
16429,stock,r,85453512704,200000000,66181569810,77.45,28947219,9579480832,11.21,7322163824,8.57
16432,warehouse,r,462782464,2000,217586,0.05,0,0,0,443130036,95.75
