oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16458,customer_i1,4,3,2263556096,41827,1403,274909,0,0,75.36,16.38
16445,customer_i2,4,3,4115259392,16948,3851,498499,0,0,76.62,15.08
16447,district_i1,4,2,16900096,412,8,2054,0,0,2.68,50
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16443,new_order_i1,4,3,1008336896,42442,566,81423,0,41098,85.16,12.5
16441,order_line_i1,4,3,47911567360,41827,34359,5814220,0,0,71.88,21.04
16456,orders_i1,4,3,4616724480,41827,2769,560795,0,0,74.16,18.29
16446,orders_i2,4,3,4810883072,41827,2944,584321,0,0,71.36,34.77
16442,stock_i1,4,3,5484322816,81517,2399,667073,0,0,73.87,18.08
16444,warehouse_i1,4,1,1458176,3,1,174,0,2,3.11,50
