datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,73,17273,4899,3992,18,0,0,0,0,0,0,,,0,0,2021-01-26 13:52:36.605551+00
13605,postgres,0,588,0,1237,47038,79986,27324,12,404,12,0,0,0,0,,,0,0,2021-01-26 13:52:36.605493+00
16385,tpcc,1,4832,0,69706892,65451418,1058192719,43462,998086151,458,54,0,54,29493403648,0,,,0,0,2021-01-26 13:52:37.183706+00
1,template1,0,572,0,822,44017,79371,26795,12,404,12,0,0,0,0,,,0,0,2021-01-26 14:22:15.534626+00
13604,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
