relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
3592,pg_catalog,pg_shseclabel,0,0,2,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.856885+00,2020-11-03 02:25:56.719225+00,2020-11-02 08:35:26.857085+00,,7,6,5,0
3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,494,0,0,0,2020-11-02 08:35:26.847604+00,2020-11-03 01:55:34.845735+00,2020-11-02 08:35:26.848281+00,,1,2,1,0
3079,pg_catalog,pg_extension,0,0,12,6,3,2,0,2,4,0,4,0,2020-11-02 08:35:26.854079+00,2020-11-03 01:55:34.908726+00,2020-11-02 08:35:26.85499+00,,1,2,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.859228+00,2020-11-03 01:56:30.768702+00,,,1,2,0,0
826,pg_catalog,pg_default_acl,0,0,8,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.857324+00,2020-11-03 01:55:34.969015+00,2020-11-02 08:35:26.858058+00,,1,2,1,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.8565+00,2020-11-03 01:55:34.46139+00,2020-11-02 08:35:26.85668+00,,1,2,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.857822+00,2020-11-03 01:55:35.071344+00,2020-11-02 08:35:26.857934+00,,1,2,1,0
4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.855908+00,2020-11-03 01:56:30.89287+00,,,1,2,0,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.847915+00,2020-11-03 01:56:30.88202+00,,,1,2,0,0
13433,information_schema,sql_parts,0,0,,,0,0,0,0,10,0,0,0,2020-11-02 08:35:26.8516+00,2020-11-03 01:55:35.147386+00,2020-11-02 08:35:26.852419+00,,1,2,1,0
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.85489+00,2020-11-03 01:55:34.424132+00,2020-11-02 08:35:26.855611+00,,1,2,1,0
1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.857201+00,2020-11-03 01:55:34.93313+00,2020-11-02 08:35:26.857916+00,,1,2,1,0
2616,pg_catalog,pg_opclass,26,26,8835,133617,0,0,0,0,130,0,0,0,2020-11-02 08:35:26.846688+00,2020-11-03 01:55:34.5406+00,2020-11-02 08:35:26.84832+00,,1,2,1,0
13431,pg_toast,pg_toast_13428,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.853859+00,2020-11-03 01:56:31.14694+00,,,1,2,0,0
2600,pg_catalog,pg_aggregate,0,0,1016,1016,0,0,0,0,138,0,0,0,2020-11-02 08:35:26.848351+00,2020-11-03 01:55:34.619664+00,2020-11-02 08:35:26.85007+00,,1,2,1,0
1247,pg_catalog,pg_type,0,0,23651,21860,20,18,0,18,593,0,0,0,2020-11-02 08:35:26.846877+00,2020-11-03 01:55:34.412821+00,2020-11-02 08:35:26.851014+00,,1,2,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.856611+00,2020-11-03 02:25:57.317361+00,,,7,6,0,0
3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.857204+00,2020-11-03 01:55:34.945282+00,2020-11-02 08:35:26.857862+00,,1,2,1,0
13428,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,0,2020-11-02 08:35:26.853392+00,2020-11-03 01:55:35.134017+00,2020-11-02 08:35:26.854143+00,,1,2,1,0
4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.854503+00,2020-11-03 01:56:30.836705+00,,,1,2,0,0
6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.85817+00,2020-11-03 01:55:35.083246+00,2020-11-02 08:35:26.858235+00,,1,2,1,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,0,2020-11-02 08:35:26.856089+00,2020-11-03 01:55:34.879104+00,2020-11-02 08:35:26.856363+00,,1,2,1,0
2964,pg_catalog,pg_db_role_setting,6,0,8912,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.856167+00,2020-11-03 02:25:56.464516+00,2020-11-02 08:35:26.856283+00,,7,6,5,0
2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.857019+00,2020-11-03 01:55:34.920401+00,2020-11-02 08:35:26.857891+00,,1,2,1,0
2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.858472+00,2020-11-03 01:55:35.243485+00,2020-11-02 08:35:26.858515+00,,1,2,1,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,109,0,0,0,2020-11-02 08:35:26.853714+00,2020-11-03 01:55:34.528194+00,2020-11-02 08:35:26.854192+00,,1,2,1,0
2396,pg_catalog,pg_shdescription,0,0,4,2,2,0,2,0,3,0,0,0,2020-11-02 08:35:26.852959+00,2020-11-03 02:25:56.525957+00,2020-11-02 08:35:26.85314+00,,7,6,5,0
2606,pg_catalog,pg_constraint,75,750,313,0,8,0,0,0,10,0,0,0,2020-11-02 08:35:26.853105+00,2020-11-03 01:55:34.474696+00,2020-11-02 08:35:26.854425+00,,1,2,1,0
4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.858735+00,2020-11-03 01:56:31.033111+00,,,1,2,0,0
16931,pg_toast,pg_toast_16928,1,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.97521+00,2020-11-03 01:56:31.180066+00,,,1,2,0,0
3602,pg_catalog,pg_ts_config,0,0,8,8,0,0,0,0,26,0,0,0,2020-11-02 08:35:26.855302+00,2020-11-03 01:55:34.832118+00,2020-11-02 08:35:26.8557+00,,1,2,1,0
3394,pg_catalog,pg_init_privs,0,0,20,9,11,9,0,9,207,0,18,0,2020-11-02 08:35:26.847406+00,2020-11-03 01:55:34.983668+00,2020-11-02 08:35:26.848924+00,,1,2,1,0
2602,pg_catalog,pg_amop,0,0,15519,23576,0,0,0,0,723,0,0,0,2020-11-02 08:35:26.847598+00,2020-11-03 01:55:34.568057+00,2020-11-02 08:35:26.849029+00,,1,2,1,0
16934,public,district,29,560000,341907167,343365945,0,220585900,0,217745373,19999,15442,5285,0,2020-11-02 08:35:26.860094+00,2020-11-03 02:33:46.846209+00,2020-11-02 08:35:26.935718+00,2020-11-03 02:33:47.395542+00,1,328,1,332
16949,public,orders,3,60000000,231575502,230605479,110285365,110274298,0,97516447,177949125,4316775,10651401,30026078,2020-11-02 08:35:26.914044+00,2020-11-03 01:58:11.896714+00,2020-11-02 08:35:35.532593+00,2020-11-03 02:24:58.952193+00,1,3,1,16
2838,pg_toast,pg_toast_2618,0,0,23,79,2,0,0,0,268,0,2,0,2020-11-02 08:35:26.8509+00,2020-11-03 01:56:30.952723+00,,,1,2,0,0
13423,information_schema,sql_features,0,0,,,0,0,0,0,712,0,0,0,2020-11-02 08:35:26.847735+00,2020-11-03 01:55:35.121183+00,2020-11-02 08:35:26.850464+00,,1,2,1,0
2615,pg_catalog,pg_namespace,330,897,4198,2886,0,0,0,0,4,0,0,0,2020-11-02 08:35:26.854854+00,2020-11-03 01:55:34.709287+00,2020-11-02 08:35:26.855707+00,,1,2,1,0
4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.857688+00,2020-11-03 01:56:30.91648+00,,,1,2,0,0
2840,pg_toast,pg_toast_2619,0,0,564986,1227321,5025,0,4949,0,87,54,9974,54,2020-11-02 08:35:26.850068+00,2020-11-03 02:32:26.946449+00,,,1,61,0,0
3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.857593+00,2020-11-03 01:56:30.965014+00,,,1,2,0,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 08:35:26.856244+00,2020-11-03 02:25:57.303137+00,,,7,6,0,0
16952,public,stock,2,200000000,4410376629,4405907822,0,1101691896,0,1089104968,199253251,4884542,676359006,0,2020-11-02 08:35:26.977414+00,2020-11-03 01:58:49.451813+00,2020-11-02 08:35:30.366935+00,2020-11-03 01:15:25.275344+00,1,1,1,17
3541,pg_catalog,pg_range,0,0,250,0,0,0,0,0,6,0,0,0,2020-11-02 08:35:26.853704+00,2020-11-03 01:55:35.04859+00,2020-11-02 08:35:26.853866+00,,1,2,1,0
1214,pg_catalog,pg_shdepend,0,0,94,58,14,0,0,0,23,0,0,0,2020-11-02 08:35:26.852289+00,2020-11-03 02:25:56.511359+00,2020-11-02 08:35:26.852507+00,,7,6,5,0
3600,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,26,0,0,0,2020-11-02 08:35:26.856282+00,2020-11-03 01:55:34.862565+00,2020-11-02 08:35:26.857053+00,,1,2,1,0
3764,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,5,0,0,0,2020-11-02 08:35:26.856529+00,2020-11-03 01:55:34.893339+00,2020-11-02 08:35:26.856767+00,,1,2,1,0
1255,pg_catalog,pg_proc,0,0,22673,36311,20,31,0,17,2881,0,38,0,2020-11-02 08:35:26.853091+00,2020-11-03 01:55:35.208036+00,2020-11-02 08:35:26.868417+00,,1,2,1,0
2610,pg_catalog,pg_index,99,1411,396916,408479,11,8,0,8,165,0,0,0,2020-11-02 08:35:26.846714+00,2020-11-03 01:55:34.499081+00,2020-11-02 08:35:26.848369+00,,1,2,1,0
