oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2128273408,41827,1223,258575,0,0,80.09,11.1
16442,customer_i2,4,3,4111343616,16948,3858,498014,0,0,76.69,15
16444,district_i1,4,2,12238848,412,7,1486,0,0,3.6,50.34
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1025064960,42442,536,92006,0,32587,85.82,13.14
16450,order_line_i1,4,3,50823692288,41827,36714,6167349,0,0,78.2,22.61
16452,orders_i1,4,3,4965826560,41827,3073,603106,0,0,71.91,20.97
16454,orders_i2,4,3,4989845504,41827,3104,606007,0,0,71.83,35.28
16456,stock_i1,4,3,5454553088,81517,2386,663452,0,0,74.25,17.64
16458,warehouse_i1,4,1,942080,3,1,113,0,0,4.63,49.56
