oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1892704256,60224099,1445378376,76.37,103715,2489160,0.13,177627308,9.38
16438,customer_i2,i,3494813696,60200754,2859917592,81.83,112622,5352512,0.15,324259680,9.28
16424,district_i1,i,1114112,20000,320000,28.72,0,0,0,689172,61.86
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,842801152,18001319,432031656,51.26,449099,10778376,1.28,317423460,37.66
16430,order_line_i1,i,60926328832,1554482071,38014821840,62.39,3250003,78000072,0.13,15692407532,25.76
16432,orders_i1,i,5226332160,149607879,3591861768,68.73,0,0,0,962400096,18.41
16439,orders_i2,i,5858369536,149687098,3592495520,61.32,0,0,0,1586587688,27.08
16434,stock_i1,i,4492361728,200244761,3203916176,71.32,8229,131664,0,436485820,9.72
16436,warehouse_i1,i,106496,2000,32000,30.05,0,0,0,49428,46.41
16392,customer,r,39320141824,60000000,35076319125,89.21,659496,393930780,1,3212548888,8.17
16398,district,r,24231936,20000,2284258,9.43,0,0,0,20919088,86.33
16401,history,r,11846606848,149488016,10669032339,90.06,0,0,0,47365292,0.4
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,994516992,18000319,612010846,61.54,429175,14591950,1.47,163294692,16.42
16410,order_line,r,150494609408,1494804718,127777115220,84.9,41884033,3599880674,2.39,5790531960,3.85
16413,orders,r,9463349248,149488078,7737379418,81.76,20584,1029294,0.01,118293436,1.25
16416,stock,r,71078494208,200000000,66181569810,93.11,1701966,563583593,0.79,2511591128,3.53
16419,warehouse,r,10780672,2000,216186,2.01,0,0,0,10124716,93.92
