oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1892851712,60241146,1445787552,76.38,87163,2091912,0.11,177759560,9.39
16438,customer_i2,i,3494813696,60225984,2861118280,81.87,100250,4775312,0.14,323584640,9.26
16424,district_i1,i,2072576,20000,320000,15.44,0,0,0,1640148,79.14
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,869949440,18168558,436045392,50.12,2805312,67327488,7.74,273227668,31.41
16430,order_line_i1,i,79755689984,1965923493,48185193088,60.42,4000454,96011712,0.12,22394653540,28.08
16432,orders_i1,i,6786310144,190655464,4597968448,67.75,0,0,0,1332468324,19.63
16439,orders_i2,i,7494402048,191968719,4608357440,61.49,6281,150744,0,2016211700,26.9
16434,stock_i1,i,4492754944,200283484,3204535744,71.33,49997,799952,0.02,435266144,9.69
16436,warehouse_i1,i,204800,2000,32000,15.62,0,0,0,146964,71.76
16392,customer,r,39772856320,60000000,35199308576,88.5,793238,473950495,1.19,3432127352,8.63
16398,district,r,53362688,20000,2289378,4.29,3712,437538,0.82,48327848,90.56
16401,history,r,14880350208,188693310,13412802146,90.14,0,0,0,59181892,0.4
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,1005092864,18164653,617598202,61.45,2086203,70930902,7.06,96536148,9.6
16410,order_line,r,198990053376,1886931270,161482322236,81.15,72608700,6240654408,3.14,13638721460,6.85
16413,orders,r,11970920448,188695658,9775844910,81.66,633506,31681476,0.26,89030432,0.74
16416,stock,r,72395464704,200000000,66181569810,91.42,3168147,1048982450,1.45,3247915924,4.49
16419,warehouse,r,4718592,2000,216698,4.59,0,0,0,4301612,91.16
