oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2254684160,41827,1383,273846,0,0,75.65,16.05
16458,customer_i2,4,3,4089430016,16948,3834,495363,0,0,77.1,14.54
16447,district_i1,4,2,15024128,412,7,1826,0,0,2.98,50
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16445,new_order_i1,4,3,1037262848,42442,527,78511,0,47580,84.98,10.89
16446,order_line_i1,4,3,49775755264,41827,35743,6040398,0,0,78.27,21.13
16443,orders_i1,4,3,4826849280,41827,2934,586280,0,0,73.75,18.87
16456,orders_i2,4,3,5057085440,41827,3161,614158,0,0,70.66,35.65
16444,stock_i1,4,3,5491482624,81517,2405,667941,0,0,73.78,18.19
16441,warehouse_i1,4,1,1572864,3,1,187,0,3,2.92,49.73
